gid,x,y,z
669,7945.8701178,4392.1059578,9530.1513678
693,7994.0800788,3361.7248548,9469.0517588
696,7962.4199228,3214.3908698,9469.6611338
705,7605.1396488,1866.4198008,8297.1113288
714,7776.2700208,2215.7497568,8749.8916028
731,7953.0800788,4170.3906258,9473.7812508
739,7970.1396488,2989.2238778,9357.0214848
748,7919.8798838,4459.9296888,9487.6513678
759,7945.1098638,3201.1059578,9399.4208988
767,8000.1000988,3504.3928228,9544.8515628
785,8003.4497078,3973.7648938,9677.5117198
786,7571.8701178,1940.3098148,8224.1210948
796,8035.6098638,4152.4907238,9641.6210948
832,8034.9096688,4323.2260748,9616.8710948
837,7948.8300788,3213.5329598,9432.0214848
843,7986.8398448,4169.6928718,9681.1611338
846,8006.4096688,3250.3808598,9387.7011728
852,8121.8701178,3856.0141608,9699.5517588
858,8007.0698248,4370.9399418,9618.3310558
861,7738.0200208,2127.1499028,8691.8115238
862,7422.8808598,1806.9698498,7975.9614268
888,7582.5698248,2042.4498298,8316.1015628
943,7936.5097668,4023.1918958,9496.9208988
948,7953.9497078,4326.7597668,9473.0117198
950,8113.3398448,3893.9938968,9677.3916028
986,7607.0498058,1985.1998298,8404.6708988
990,7609.8198248,1860.8398448,8290.4414068
991,7984.8198248,3520.4748548,9516.1708988
992,8042.1899418,4119.1826178,9599.8417978
1018,8068.1000988,2909.8168958,9436.2011728
1031,8070.8100598,4027.0229498,9640.2412118
1033,7987.7299808,2941.9208988,9339.8613288
1052,7644.9599618,2133.7497568,8494.1708988
1054,7692.2700208,1959.3398448,8474.7509778
1070,7909.6699228,4315.1367198,9421.3212898
1074,7806.0498058,2452.2797858,8928.9208988
1080,7906.9497078,2561.0998548,9067.5410168
1100,8124.2797858,3956.3627938,9785.8710948
1106,7647.8896488,2212.1999518,8564.2617198
1112,7985.8300788,3585.7438968,9548.9511728
1113,7779.6796888,2223.9897468,8758.8310558
1120,7964.4697278,3481.5288098,9518.3916028
1144,7980.3701178,4136.5268558,9656.2617198
1145,8035.3300788,3811.9682628,9636.4912118
1151,7906.4199228,2556.7099618,9056.8310558
1156,7596.4096688,1929.9298108,8409.3515628
1163,8112.9199228,4145.3886728,9734.2617198
1168,8035.6997078,4101.4580088,9606.4511728
1173,7957.5498058,3349.7597668,9436.6513678
1193,7992.3398448,4405.0009778,9551.4511728
1219,8036.0898448,4241.7109388,9590.0615238
1224,6851.2280278,1698.8898938,6797.1254888
1234,7029.5288098,1606.4698498,7191.1113288
1243,7909.3896488,3310.8679208,9354.2216808
1248,7807.8701178,2267.0698248,8788.6708988
1256,7913.8798838,4004.7917488,9498.7714848
1264,6754.6518558,1831.4498298,6596.8774418
1282,7635.8300788,2036.6898198,8488.4609388
1288,7761.8896488,2156.9199228,8731.8613288
1290,7943.3198248,4497.8969738,9560.9013678
1296,7708.6499028,2166.3198248,8642.2011728
1303,7517.5097668,1806.4198008,8274.1015628
1333,8011.1596688,3480.8618168,9489.2617198
1349,8012.1596688,4246.5869148,9535.9208988
1357,7094.7031258,1640.7998058,7338.2114268
1378,7658.1699228,2128.5097668,8444.2617198
1382,8073.3198248,4308.4467778,9695.2011728
1386,7897.5097668,4244.8159188,9365.9716808
1478,7959.0097668,4003.0598148,9563.2812508
1482,8001.5898448,3773.1652838,9537.8017588
1495,7902.0800788,3790.3635258,9442.0117198
1520,7962.1997078,4228.1210948,9534.4414068
1533,8066.1596688,3811.5827648,9625.6611338
1542,6906.2309578,1675.8798838,6952.3613288
1549,8007.7299808,4387.9208988,9587.2509778
1550,8018.6201178,2991.1699228,9386.5517588
1601,7977.9799808,3625.9147958,9544.2314458
1607,8015.6699228,3864.4323738,9696.2714848
1678,8141.6201178,3636.9228528,9712.7812508
1681,8114.7500008,3916.5288098,9703.1708988
1692,7623.2998058,1976.5299078,8469.5712898
1708,6939.3056648,1612.3898938,6938.9614268
1711,7951.3100598,4076.5568858,9542.6113288
1735,7578.0800788,2005.1898198,8284.7412118
1763,7896.1000988,4498.1650398,9503.4013678
1811,7136.5698248,1628.7598888,7363.7514658
1816,7968.4296888,3822.0522468,9566.7617198
1845,7622.4399418,2066.0297858,8540.3515628
1851,7950.1298838,4394.9238288,9508.2216808
1853,7442.5966808,1808.2398688,8036.2412118
1861,7958.7700208,4166.8828128,9453.2714848
1865,7961.8701178,4073.0988778,9525.0117198
1867,7905.7998058,2619.2099618,9117.0312508
1874,7748.0498058,2161.2497568,8710.5410168
1882,7988.1997078,3526.0458988,9573.4511728
1887,8010.0498058,3328.2238778,9502.8212898
1901,7624.2197278,1940.2799078,8399.0214848
1913,7708.5898448,2203.3598638,8658.5517588
1916,7921.2197278,3447.2658698,9428.0517588
1922,7973.9599618,4510.6479498,9579.7617198
1924,7605.9199228,1942.1698008,8344.2011728
1929,8112.8999028,3594.1547858,9717.6210948
1953,7876.9697278,2393.1398938,8992.0810558
1976,7948.0097668,3901.5119638,9552.0410168
1981,7903.1000988,2510.2697758,9015.8017588
2004,7974.3598638,3471.6877448,9512.5214848
2025,7321.5229498,1590.1798108,7652.1113288
2036,6624.3808598,2010.0898448,6513.7333988
2038,7527.9599618,1868.4598398,8237.3212898
2045,7980.1796888,2988.1257328,9362.6816418
2046,8133.1796888,3669.7958988,9693.4316418
2086,7977.1699228,2904.2758798,9282.5410168
2097,7873.7397468,2381.4399418,8953.0312508
2125,7949.2597668,4062.6318368,9483.0712898
2127,7701.3999028,2120.4399418,8608.2011728
2130,7814.6298838,2207.5197758,8806.5117198
2145,8097.0498058,3689.4257818,9681.2509778
2148,7551.0800788,1849.6098638,8283.9609388
2173,7434.9008798,1805.9498298,8002.6015628
2176,8087.0600598,3834.8286138,9745.4013678
2184,7271.6787118,1710.8198248,7741.9912118
2197,8002.8198248,4365.8920908,9563.1416028
2210,8038.4296888,4005.5478528,9608.9414068
2213,7811.7700208,2440.0297858,8939.2910168
2230,7996.2998058,3053.9519048,9334.3710948
2231,7970.1201178,3815.0625008,9596.5312508
2239,7830.9697278,2231.4399418,8861.9208988
2253,7710.8398448,2163.8598638,8632.1708988
2257,7515.0600598,1761.5898448,8109.6015628
2258,7979.7299808,2915.7387708,9300.0810558
2266,7793.9096688,2285.7297368,8865.6611338
2268,7668.1596688,2015.9898688,8517.9414068
2269,6653.2006848,2022.0299078,6401.7514658
2271,8123.3896488,3460.2978528,9670.1914068
2278,7918.0400398,4466.3398448,9498.7714848
2279,8005.4497078,3135.7907718,9422.4111338
2295,7965.4497078,3161.8208018,9401.3310558
2299,7992.8598638,3880.3627938,9597.2216808
2302,6616.1098638,2020.7398688,6409.2431648
2305,8031.3398448,3781.5480968,9688.9013678
2306,7968.7397468,3718.6757818,9536.7216808
2325,7934.3999028,4477.6669928,9475.0009778
2327,7998.8896488,3796.8796398,9525.1416028
2338,8008.1997078,4367.6147468,9582.7216808
2364,7997.8598638,3763.9450688,9609.7910168
2365,7934.3500988,4112.1020518,9570.2812508
2376,7267.2939458,1656.4698498,7612.0712898
2400,7707.3500988,2035.9498298,8523.9912118
2411,8102.1796888,3676.6437998,9662.0917978
2421,7988.0200208,3865.3562018,9640.5410168
2441,8018.4799808,2665.3698738,9271.7216808
2448,8068.1499028,3114.3039558,9497.4208988
2473,6670.5371098,1967.3999028,6553.1054698
2476,8032.4799808,4204.9160168,9676.7216808
2478,8127.4296888,3849.7460948,9721.8808598
2487,7035.4741218,1614.3898938,7168.9614268
2515,7720.1796888,2137.0397958,8688.9111338
2523,8004.3100598,3784.5896008,9618.6708988
2527,7091.3701178,1584.0098888,7222.9213878
2529,7948.5800788,4192.5336918,9547.5410168
2570,8098.5200208,3728.6699228,9711.6513678
2571,8004.1499028,4091.9819348,9539.7812508
2575,7703.4096688,2188.8498548,8667.4414068
2603,6657.5478528,1917.0198978,6551.8813488
2612,7943.4296888,3813.9401868,9542.4208988
2631,7978.0097668,4087.8637708,9590.7617198
2642,7955.6997078,3476.4199228,9454.4609388
2668,8044.1899418,3996.2868658,9568.2910168
2671,8066.2397468,3867.8601078,9635.7812508
2684,7943.8701178,4117.2709968,9527.4511728
2686,7318.6831058,1662.5698248,7856.0214848
2696,8004.6098638,3790.0114758,9659.3808598
2701,7996.8598638,3645.2448738,9597.9111338
2720,6908.1796888,1661.5598148,6946.4013678
2725,7990.9497078,4392.2709968,9521.5009778
2765,7901.7700208,3905.8420418,9436.5312508
2768,8116.2500008,4115.0737308,9759.6015628
2781,7940.0600598,4449.2587898,9522.9013678
2787,8126.2299808,3872.9562998,9758.9111338
2802,7483.7807628,1878.4099128,8256.1611338
2833,7179.4077158,1638.9598398,7538.7211918
2847,7281.8378918,1659.1798108,7588.3715828
2856,7924.2500008,2486.1999518,9090.6113288
2867,8002.1000988,3771.5605478,9540.3515628
2884,7181.3779308,1649.0698248,7400.9111338
2902,7902.9096688,2523.8298348,9016.9208988
2905,8119.3598638,3704.7768558,9685.8515628
2908,8118.4599618,3651.6899418,9659.1416028
2922,7190.6816418,1608.5098888,7412.2915048
2928,7022.8549808,1651.2498788,7257.4614268
2947,7617.1499028,1988.0397958,8422.6513678
2952,8104.6699228,3880.8427738,9661.5009778
2956,7993.6000988,3927.4851078,9567.2812508
2958,7963.0400398,3883.0053718,9568.9609388
2996,7933.6396488,4492.1967778,9431.6708988
3003,7105.1440438,1606.3898938,7319.6411138
3024,7982.0600598,2935.9377448,9396.6708988
3036,6813.7988288,1687.5299078,6841.0424808
3064,7806.1899418,2411.8198248,8901.3310558
3065,7604.1899418,1943.9798588,8364.6015628
3084,7942.2197278,3384.9648448,9438.6210948
3099,7987.9497078,3665.9758308,9561.3808598
3103,7594.9296888,1862.8999028,8286.8417978
3104,8032.8701178,3825.4621588,9603.8017588
3106,7967.7900398,4493.0278328,9509.6816418
3122,7789.7299808,2276.7497568,8813.7714848
3132,6732.3911138,1846.1798108,6699.5092778
3136,7798.4096688,2426.2998058,8974.2109388
3162,7269.6528328,1737.5098888,7764.6015628
3173,7909.1000988,3778.6882328,9464.0712898
3183,7444.1860358,1815.3398448,7952.1215828
3188,7452.2260748,1839.4598398,8008.5214848
3203,7916.3100598,4197.4306648,9405.2216808
3216,8010.5600598,3728.4084478,9619.0615238
3221,7238.0126958,1651.6198738,7612.2612308
3249,7598.7099618,2001.9398198,8413.6210948
3254,6632.5629888,2005.0898448,6410.4653328
3257,7002.2426768,1629.8598638,7068.1113288
3275,6957.1899418,1608.1898198,7094.2514658
3291,7181.5698248,1631.6698008,7536.8613288
3300,7088.8759778,1634.7298588,7390.7915048
3320,8048.5498058,3826.3901378,9584.9716808
3323,7620.4199228,2043.6898198,8492.4609388
3326,7611.4799808,1841.9498298,8308.1015628
3329,7912.3701178,4095.6848148,9473.8417978
3333,7647.3598638,2238.1499028,8631.6914068
3336,7948.7998058,3208.2729498,9375.5312508
3361,8004.1596688,3690.0607918,9629.7714848
3362,7605.3896488,1950.7398688,8391.3017588
3370,7920.0000008,4095.3808598,9499.3310558
3388,8119.3300788,3582.8369148,9657.0117198
3391,7587.8100598,2011.8398448,8292.2714848
3403,7922.5600598,3927.6799328,9483.3808598
3405,7980.5498058,4067.2619638,9632.6914068
3414,7575.5097668,1989.1998298,8292.0410168
3418,7555.7099618,1816.5998548,8246.6708988
3428,7070.0039068,1598.0698248,7330.7812508
3431,7647.7197278,2143.7199718,8456.9414068
3439,7981.3896488,3797.3439948,9560.4013678
3448,8111.5297858,4110.8730478,9739.1210948
3457,7946.8798838,4379.5927738,9424.4208988
3462,7751.4296888,2034.4698498,8625.5810558
3469,7933.2299808,3028.8757328,9309.4814458
3479,8002.2597668,4200.7397468,9574.3310558
3480,7909.7797858,3807.0195318,9471.2617198
3488,7991.2500008,3049.9958508,9412.2011728
3492,8002.8198248,4397.6796888,9551.6416028
3538,6634.9570318,2032.7897958,6353.5625008
3564,8095.9296888,3704.2199718,9634.2617198
3575,7892.7099618,2523.0498058,9004.4316418
3579,7740.4599618,2026.4298108,8615.3115238
3582,7749.7197278,2232.6298838,8789.9511728
3611,7978.0800788,3950.2167978,9556.5117198
3646,7795.5200208,2246.3398448,8785.1308598
3648,6618.6118168,2094.2597668,6340.9443368
3653,6877.5639658,1677.5698248,6919.8315438
3656,8130.3500988,3526.9709478,9692.7109388
3687,7578.7500008,2006.3398448,8276.4111338
3689,7617.0698248,2031.0998548,8499.5410168
3700,7211.5556648,1639.4398198,7521.0415048
3710,7449.1547858,1921.1398938,8153.9511728
3715,7904.4096688,4145.5239268,9413.9814458
3745,7963.4697278,3801.8146978,9573.0712898
3752,8121.3999028,3648.6369638,9654.3613288
3754,7833.7500008,2497.5498058,9024.7812508
3755,7941.6298838,3695.7587898,9518.5009778
3788,7705.4096688,2085.4797368,8573.9511728
3797,8021.4697278,4495.3168958,9662.3916028
3802,7195.0327158,1618.1198738,7435.8212898
3809,7993.3999028,2960.6318368,9330.0615238
3827,7433.7690438,1905.1698008,8139.1914068
3846,7002.1840828,1603.8798838,7044.6313488
3857,8000.1796888,4043.9157718,9611.6611338
3858,6833.3828128,1746.4099128,6722.2763678
3869,8015.4296888,3735.0798348,9649.6308598
3876,7454.8466808,1813.4298108,7975.5214848
3883,7999.4897468,4245.1948248,9537.4414068
3894,7962.0297858,2960.4648448,9260.8710948
3898,7960.3500988,3331.0949718,9462.5312508
3906,8115.4497078,4035.1579598,9748.8115238
3921,8123.5600598,4012.2297368,9757.6113288
3931,8079.6098638,4099.6928718,9656.1708988
3973,8000.8598638,3768.0031748,9591.8017588
3975,8006.9096688,3657.7348638,9604.7910168
3983,8122.2700208,3555.8969738,9658.0615238
3985,7892.5498058,2489.9797368,9004.4912118
3987,7610.3100598,1929.4898688,8400.9208988
3993,8006.0000008,4390.2158208,9588.0214848
4005,8119.7197278,4016.3369148,9735.0712898
4010,7804.3500988,2370.8498548,8891.4912118
4038,7339.5708018,1699.1599128,7797.8315438
4070,7707.3798838,2194.0397958,8695.9716808
4078,8095.1098638,3923.7961438,9646.6513678
4126,7779.9399418,2314.7297368,8835.4912118
4144,7238.0356458,1693.3398448,7712.3315438
4172,6960.9057628,1613.2098398,6931.6513678
4212,7806.5400398,2462.1499028,8940.7011728
4218,7481.9760748,1712.7799078,8061.7412118
4226,7280.7031258,1739.8198248,7776.0615238
4231,7994.3798838,3434.1169438,9520.0917978
4247,8028.7700208,3727.3779308,9660.2011728
4264,7976.2797858,3315.1918958,9451.5917978
4267,8069.2998058,3058.4599618,9439.2011728
4288,7904.8500988,3575.6499028,9400.1816418
4300,8121.5698248,4017.4248058,9732.8710948
4313,7607.0400398,2039.0898448,8524.7216808
4314,7929.7299808,3267.3208018,9402.3710948
4318,6640.2949228,2005.2799078,6409.0644538
4323,7705.9399418,2112.7497568,8608.9316418
4340,7951.0097668,3205.6247568,9357.3017588
4349,7955.1796888,3092.0849618,9324.8515628
4351,8011.0200208,3289.6557628,9448.7109388
4368,7999.6499028,3138.5527348,9353.6708988
4369,7656.8198248,2277.6298838,8679.0117198
4383,8031.3701178,3874.0417488,9654.3916028
4390,8003.8398448,3920.8649908,9602.0009778
4393,7972.0400398,3947.0278328,9556.9414068
4406,7914.5800788,4370.1899418,9370.0009778
4441,7996.4897468,4482.7158208,9557.3808598
4442,8065.4296888,3131.5639658,9474.1708988
4467,7956.6796888,3580.0397958,9451.8212898
4477,7999.2299808,4142.7128918,9624.4013678
4569,8012.8398448,3184.4548348,9436.5214848
4584,7951.7597668,3430.1059578,9445.5810558
4590,7941.4799808,3469.2387708,9476.6914068
4598,8121.4497078,4001.7138678,9714.9111338
4603,7806.1396488,2300.3798838,8858.5615238
4612,7964.0297858,3562.1628428,9509.7509778
4653,7956.6298838,4032.4018558,9539.5117198
4663,7923.7797858,4362.9516608,9555.3808598
4680,7955.7299808,4154.0449228,9529.7109388
4697,7992.8798838,4466.2368168,9615.8310558
4701,6938.1049808,1621.0598148,6890.7812508
4706,6983.1108408,1584.8698738,6992.4111338
4724,8021.0498058,2995.6928718,9360.4511728
4738,7167.0708018,1647.3098148,7548.3813488
4780,6733.1860358,1805.5798348,6670.0551768
4795,7604.2797858,1991.3798838,8404.1308598
4799,7963.3398448,3061.9008798,9420.9716808
4807,7067.3427738,1577.7799078,7171.6513678
4834,7921.6201178,4183.1518558,9429.7314458
4852,8133.0898448,3663.0988778,9690.6308598
4861,7276.7348638,1656.9099128,7619.7812508
4864,6650.3281258,2013.0198978,6424.8334968
4869,7986.9599618,3006.0517588,9355.3613288
4893,8010.9897468,4133.5966808,9608.5214848
4897,8146.6796888,3867.8205578,9752.5615238
4898,7131.4589848,1655.2598888,7420.8515628
4902,7958.7797858,3005.0568858,9307.7812508
4906,6894.3046888,1691.3098148,7010.5615238
4915,7942.4697278,3534.9289558,9479.0009778
4953,7998.8300788,3711.5749518,9620.0214848
4959,7879.4096688,2307.1999518,8940.6113288
4971,7996.5800788,3071.5639658,9415.9912118
4973,7892.1000988,3942.7729498,9431.3310558
4981,8025.6000988,4005.0407718,9715.2910168
5015,7040.4467778,1585.8598638,7132.2114268
5021,6823.3178718,1707.2998058,6802.6533208
5029,6947.3867198,1610.6698008,7020.1215828
5047,8108.8999028,4098.1010748,9773.0615238
5084,8094.0898448,3935.5478528,9752.3710948
5098,7937.7998058,4260.0927738,9410.3212898
5109,6935.9228528,1612.4298108,6976.6713878
5112,6668.2587898,1955.4698498,6439.4702158
5119,7916.7900398,4118.7729498,9505.4912118
5132,7945.6396488,4543.4018558,9490.2714848
5144,7267.5546888,1701.3298348,7614.1313488
5163,7905.0800788,4019.1047368,9426.3017588
5172,8119.1396488,4056.2138678,9737.0917978
5173,7617.2700208,2064.5297858,8477.8417978
5177,7315.0039068,1606.4198008,7655.1914068
5182,7802.6201178,2381.7597668,8962.3613288
5183,7192.2587898,1635.0998548,7419.6811528
5206,7940.9799808,4218.3549808,9523.4716808
5241,6739.0517588,1811.5598148,6715.1611338
5258,8118.0898448,3679.7238778,9705.6416028
5269,8025.0898448,3874.6789558,9676.8212898
5277,7909.8198248,4475.8676768,9508.0312508
5297,7257.8608408,1679.7498788,7707.6313488
5308,8080.6499028,3831.5869148,9601.4316418
5312,7356.5610358,1748.5198978,7914.1215828
5313,8115.9199228,3601.4458018,9712.7714848
5332,7621.4897468,2015.5798348,8469.8515628
5337,7583.1000988,2106.6999518,8423.9609388
5338,8006.1596688,3480.6079108,9592.1816418
5364,7940.6201178,3200.7009288,9407.7714848
5376,8005.1699228,3522.3798838,9483.4414068
5381,8011.8198248,3725.0559088,9500.3515628
5408,7945.0400398,4371.0947278,9472.6513678
5409,7655.5498058,2166.7297368,8532.1708988
5458,7923.3198248,2502.2099618,9098.7812508
5473,8064.1499028,4354.2739268,9667.6210948
5477,8121.2299808,3912.2751468,9784.8115238
5494,8017.7998058,4375.1748058,9636.0810558
5527,7980.9199228,3641.5668958,9569.1210948
5556,8113.8598638,4108.5068368,9737.0615238
5568,7987.5200208,2987.1799328,9330.1816418
5570,7948.0297858,4545.3276378,9482.1816418
5572,6716.9106458,1886.3298348,6524.3642588
5602,7945.6201178,4201.8618168,9514.1308598
5614,7929.2700208,4249.6157238,9546.8310558
5617,8120.3598638,4143.3339848,9742.4111338
5635,7976.4599618,2902.5148938,9364.0712898
5645,6945.6088878,1621.1298838,6970.0615238
5652,7951.1596688,3433.8459478,9448.8710948
5702,8006.1201178,4221.4907238,9638.0410168
5761,7599.5297858,2001.2698978,8422.7216808
5762,7958.6098638,3628.2028818,9533.4414068
5801,8130.0097668,3659.5869148,9672.9511728
5828,7801.2797858,2469.4399418,8949.4716808
5842,7097.0859388,1601.6198738,7257.7211918
5848,7445.0278328,1845.9099128,8073.1611338
5872,7014.1918958,1582.3598638,7086.5415048
5887,7990.1499028,3901.0415048,9576.0009778
5913,6819.7060558,1713.8898938,6807.0483408
5936,7184.2661138,1631.6198738,7532.9013678
5952,7999.9897468,3322.1337898,9419.5117198
5961,7901.4399418,2554.9897468,9123.3916028
5963,7701.5800788,2251.4997568,8731.4013678
5981,8014.0898448,4134.9638678,9660.3710948
5984,7917.5800788,3132.6398938,9353.3115238
5987,7874.8398448,2474.0998548,9024.0117198
6020,7805.2197278,2437.0698248,8951.8310558
6026,6626.9877938,2069.2099618,6315.5751958
6032,7943.7700208,3427.2878428,9466.1914068
6033,8010.8198248,4035.2109388,9531.7812508
6037,7488.0327158,1826.1698008,8096.5214848
6038,8031.1201178,4019.3498548,9712.5410168
6044,7931.1796888,3422.5358898,9430.7011728
6061,7523.1098638,1804.2698978,8169.4111338
6102,7951.1098638,3423.9008798,9459.6113288
6115,7592.9296888,1939.5498058,8334.8515628
6120,7799.4296888,2361.3498548,8877.3515628
6121,7034.3330088,1650.6698008,7253.8012708
6165,6649.5136728,1998.1898198,6413.6601568
6178,6834.3847668,1718.0898448,6791.5024418
6189,7445.8339848,1915.5598148,8172.9711918
6205,6733.9707038,1839.0998548,6674.1333018
6222,7933.3198248,3148.9428718,9386.8916028
6230,7455.9858408,1909.8698738,8152.6914068
6255,6990.9257818,1611.6998298,7030.8115238
6259,7625.7500008,2064.1499028,8523.0214848
6260,7988.4799808,4266.0380868,9697.7910168
6272,7998.6396488,4144.1308598,9546.2011728
6298,7931.7099618,4139.3759778,9472.3310558
6334,7153.3066418,1606.9198008,7360.1411138
6335,6589.7734388,2147.8298348,6352.0063488
6337,6835.1020518,1708.5798348,6787.8012708
6338,7951.7797858,3215.3898938,9350.6611338
6345,7643.1899418,2167.6999518,8533.9716808
6355,7882.7900398,2313.0097668,8934.5810558
6357,7417.5419928,1793.9798588,7929.8212898
6359,7942.5800788,3541.6118168,9486.5312508
6372,7998.9399418,3337.2778328,9495.3710948
6384,6627.3769538,1991.1898198,6505.7143558
6388,7960.7900398,4361.2939458,9572.7509778
6392,8072.7597668,3153.7707528,9511.6816418
6403,7951.6499028,4174.4687508,9573.4511728
6407,8020.7597668,4129.8320318,9583.6914068
6422,7988.9599618,3999.1337898,9604.0810558
6454,7894.1796888,4091.3278818,9418.5917978
6458,7479.2148448,1767.8898938,8073.6015628
6483,7180.6787118,1640.9398198,7415.8813488
6485,7621.2900398,2046.1298838,8523.3212898
6487,7974.3500988,3198.4929208,9425.8613288
6490,7313.7250988,1615.8999028,7670.7314458
6492,6698.9370128,1912.2598888,6615.8164068
6495,7893.8896488,3310.7687998,9350.9912118
6505,6818.9497078,1715.8298348,6841.4531258
6510,7980.1201178,4486.6259778,9627.8808598
6524,8004.6000988,3834.0085458,9663.3808598
6562,8017.9199228,3755.5517588,9607.4316418
6568,8045.7597668,3045.8127448,9396.9111338
6571,8117.4497078,4010.5598148,9709.7412118
6577,7190.0590828,1684.4498298,7565.8413098
6597,7950.1201178,3145.4997568,9367.0712898
6613,8026.2900398,2864.0588388,9318.3310558
6633,8105.5400398,4118.9829108,9789.5009778
6634,8084.5097668,4239.1826178,9737.1611338
6640,7841.1499028,2441.2397468,8983.7109388
6649,7950.9497078,3729.0131848,9509.0917978
6666,7904.3398448,3908.4729008,9450.6113288
6677,7739.2397468,2015.0598148,8616.5917978
6679,7890.1499028,2556.6499028,9115.4208988
6681,7633.3701178,2119.1198738,8574.6816418
6685,7909.2099618,4138.0878918,9412.4013678
6709,7990.3300788,3507.3579108,9464.9414068
6723,7452.5581058,1819.6198738,8020.3613288
6733,7938.6396488,4428.7397468,9471.2314458
6752,7935.6596688,3086.4238288,9383.3710948
6767,7651.6499028,2239.2597668,8648.2314458
6782,8003.2998058,4167.2177738,9587.5712898
6784,7325.9199228,1603.3698738,7664.0712898
6792,7904.5600598,3950.4467778,9473.3613288
6805,7952.5800788,4242.9389658,9511.5117198
6815,7994.7998058,4408.5966808,9538.2412118
6823,7903.1098638,3280.5979008,9358.9414068
6825,7980.2797858,4012.5798348,9586.6914068
6832,7763.7397468,2257.9299328,8779.3515628
6840,8033.8198248,3919.8730478,9693.6210948
6888,7842.6396488,2340.8598638,8895.0615238
6890,7990.7197278,3933.2519538,9607.9414068
6921,7741.4897468,2044.1198738,8648.2011728
6923,8103.6499028,3671.1628428,9691.9111338
6928,8126.8398448,4008.3139658,9775.1708988
6935,7765.5400398,2265.9997568,8813.3808598
6938,7979.6000988,4251.2060558,9695.3417978
6947,6866.1850598,1672.7298588,6914.4414068
6955,6817.4897468,1720.5898448,6849.1352548
6966,7595.1298838,2047.3098148,8501.2412118
6984,7797.2597668,2370.4997568,8906.7314458
7012,7729.5000008,2163.5397958,8790.9716808
7055,7991.6997078,4061.2778328,9577.6308598
7073,7923.1596688,3303.5468758,9402.0312508
7076,7905.0898448,2580.3398448,9118.2617198
7082,7960.6000988,3611.2167978,9531.9716808
7087,7981.8100598,2969.0639658,9323.7011728
7103,7360.0708018,1682.0798348,7776.3413098
7111,7081.6308598,1625.8298348,7357.9711918
7122,6831.2099618,1748.9498298,6678.3481458
7144,7705.2500008,2228.6899418,8738.7812508
7146,7922.2197278,4554.3398448,9427.5117198
7151,7948.6396488,4621.6958018,9500.5009778
7154,7442.2416998,1922.0098888,8144.8012708
7156,7535.5698248,1957.6898198,8367.9609388
7164,8048.5200208,4086.7138678,9613.8017588
7176,7924.2099618,4597.4980478,9440.1015628
7184,7577.5898448,2041.5198978,8319.9316418
7189,7986.0898448,4204.5327158,9652.6611338
7235,8040.1596688,4111.0737308,9603.8310558
7236,8025.4399418,4003.6088878,9723.5117198
7245,7968.0498058,3806.5080578,9575.4316418
7247,7914.1396488,3219.8588878,9330.6611338
7257,7326.4150398,1663.6298838,7788.7812508
7278,7936.7900398,3381.0107428,9396.1113288
