gid,x,y,z
3779,7401.7958988,2010.0898448,6523.1313488
3783,7433.7041028,1587.6298838,6961.3315438
3784,7342.4550788,2011.3098148,6448.4643558
3795,7040.4560558,1580.2598888,7045.8515628
3796,6611.7055668,1982.0998548,6654.6865238
3800,6647.6840828,1830.4898688,6758.5883798
3814,6631.4150398,1980.2897958,6598.5722668
3819,7519.3999028,2117.3598638,6292.9472668
3824,7449.3149418,1739.0397958,6855.1611338
3828,7281.2968758,1645.1398938,6792.9091808
3846,7002.1840828,1603.8798838,7044.6313488
3858,6833.3828128,1746.4099128,6722.2763678
3873,6621.6660168,1885.9698498,6869.4614268
3878,7149.9531258,1589.0698248,6958.2011728
3885,7107.0747078,1615.4498298,6887.5913098
3902,7526.6000988,1777.3999028,6775.2871098
3914,6942.5546888,1635.9698498,7147.3911138
3918,6657.5380868,1844.3698738,7048.4614268
3941,7427.0288098,2147.2697758,6111.2265628
3972,7372.4267588,2021.2198498,6374.3115238
3989,6761.7509778,1757.0598148,6841.4365238
3990,7345.8886728,1865.3698738,6585.5712898
3991,7534.7197278,1695.9198008,6830.1904308
4008,7598.8300788,2202.6799328,6190.8642588
4011,7532.7500008,1528.5098888,7083.7514658
4016,6854.0307628,1706.2598888,7078.5014658
4020,7477.4990238,1909.7198498,6633.5141608
4022,6741.2480478,1747.9398198,6857.7812508
4044,7234.6440438,1969.4099128,6295.0424808
4048,7139.2670908,1901.2398688,6376.6425788
4056,7189.2690438,1544.7799078,7113.2412118
4065,7405.9228528,2079.7099618,6426.0424808
4076,7307.0620128,2053.8098148,6233.0913098
4096,6620.0649418,1925.8798838,6673.5693368
4097,7095.9599618,1641.5598148,6770.4301768
4105,7234.2670908,1516.4798588,7183.9111338
4107,7282.6088878,1681.5397958,6652.5922858
4127,7329.2309578,1730.3999028,6698.3593758
4132,7090.8168958,1606.2799078,6838.2275398
4133,7331.4887708,1502.4099128,7159.9311528
4138,7137.0039068,1777.1098638,6596.9155278
4172,6960.9057628,1613.2098398,6931.6513678
4178,7260.0239268,1596.3298348,6845.2714848
4181,7189.3710948,1635.2098398,6795.4042978
4182,6640.4257818,1833.9998788,7033.5214848
4205,6737.1860358,1975.2698978,6418.7114268
4220,7071.5307628,1724.6998298,6605.1352548
4237,7103.1010748,1840.7298588,6531.1894538
4243,7462.9936528,1591.1298838,6933.1313488
4244,7396.4580088,2005.1098638,6537.8725598
4259,7129.9887708,1678.5498058,6685.1914068
4265,7364.2670908,1622.5098888,6895.4912118
4271,7420.7060558,1846.3398448,6679.0644538
4299,7431.4096688,1899.1398938,6619.6264658
4301,7635.9897468,1592.8098148,7002.8911138
4307,7499.2290048,2149.8498548,6354.5522468
4334,7352.4086918,1838.5998548,6623.4863288
4348,7384.6787118,1881.3098148,6617.2421888
4361,7070.8569348,1751.9698498,6562.6293958
4365,7105.1357428,1647.5397958,6764.5522468
4384,7414.0371098,2071.9199228,6408.8994148
4385,7089.5791028,1636.5198978,6753.7583018
4389,7580.9096688,2130.1599128,6102.3344738
4395,6707.0898448,1777.6398938,6919.2514658
4411,7113.0009778,1647.9798588,6887.3413098
4425,7255.5488288,1970.9598398,6262.5952158
4437,7451.2519538,1640.8198248,6968.3813488
4443,6662.1796888,1889.7998058,6667.7143558
4447,6853.0781258,1691.1798108,7073.8613288
4456,7057.5839848,1827.8098148,6499.9931648
4466,7120.0048838,1611.5898448,7056.4511728
4471,7188.8837898,1731.6298838,6661.5175788
4474,7517.5698248,1805.2598888,6746.6245128
4489,7373.4370128,2124.1198738,6204.2612308
4511,7472.8427738,1615.9099128,6898.6713878
4526,7535.4096688,2174.1999518,6274.7602548
4536,7260.4916998,1971.7198498,6272.2285168
4537,7146.6069348,1619.5299078,6850.4814458
4563,7197.7197278,1865.0299078,6463.8535168
4578,7328.9189458,1765.6798108,6651.9833988
4586,7376.0449228,2000.1798108,6455.4082038
4587,7147.2856458,1709.6298838,6671.0844738
4588,6941.7998058,1732.8498548,6673.9472668
4599,6746.6660168,1793.1898198,6794.9633798
4613,6987.5639658,1606.5798348,6779.0415048
4636,7379.9868168,1693.2698978,6782.8193368
4640,6705.4589848,1781.5598148,6905.5615238
4644,7449.6889658,1874.1898198,6713.9892588
4646,6736.6298838,1788.9798588,6893.5312508
4647,7246.4570318,1992.0397958,6255.0903328
4664,7411.3266608,2025.2198498,6531.0185558
4678,6758.2260748,1753.0397958,6835.7993168
4689,7537.1596688,2078.2199718,6420.2182628
4690,7153.7416998,1617.1898198,6826.6513678
4701,6938.1049808,1621.0598148,6890.7812508
4704,7128.4257818,1612.9798588,7184.7211918
4706,6983.1108408,1584.8698738,6992.4111338
4730,7410.0566418,2174.9797368,6129.6782238
4743,7070.8847668,1642.4498298,6702.6381848
4748,7462.6347668,1634.7598888,6952.8115238
4754,7039.3950208,1618.2598888,6892.9311528
4767,7552.2900398,1511.1298838,7070.1513678
4772,7601.7500008,1588.1898198,6963.2114268
4780,6733.1860358,1805.5798348,6670.0551768
4782,7424.5190438,1564.4298108,7113.1611338
4786,7192.1660168,1985.4398198,6323.4882818
4797,7517.1699228,2037.9698498,6477.5634778
4804,6895.3007818,1689.2298588,7097.3813488
4807,7067.3427738,1577.7799078,7171.6513678
4816,7161.9199228,1558.4398198,7042.5014658
4824,6970.0048838,1637.4099128,6761.3144538
4830,7258.8310558,1557.4698498,6916.8613288
4842,6741.2089848,1746.0598148,7158.4013678
4853,7310.4077158,1717.7598888,6656.6635748
4854,7375.0659188,1985.7698978,6495.1704108
4857,6928.2319348,1640.0998548,6801.0371098
4864,6650.3281258,2013.0198978,6424.8334968
4868,7180.7788098,1566.3198248,6936.5512708
4883,7409.8847668,2194.5898448,6212.6582038
4901,7189.1337898,1579.8498548,6981.5815438
4906,6894.3046888,1691.3098148,7010.5615238
4923,7127.9316418,1914.4498298,6352.1645518
4927,7085.3491218,1701.3198248,6667.6054698
4932,7455.9458018,1760.4998788,6820.1523448
4938,7168.5810558,1623.3999028,6961.4814458
4940,7387.1479498,1864.8798838,6648.8603528
4948,7158.7807628,1635.9598398,6740.1743168
4956,7505.3920908,1879.6499028,6672.9233408
4989,7393.6220708,2102.1999518,6453.2182628
4993,7379.6328128,2131.7998058,6122.0854498
4994,7497.9638678,1565.2198498,7017.5815438
5000,7479.1879888,1913.0299078,6630.1992198
5002,7411.3637708,1920.2198498,6610.0371098
5007,7376.7670908,1832.0798348,6630.5371098
5011,7523.7197278,2014.8898938,6524.3681648
5015,7040.4467778,1585.8598638,7132.2114268
5020,6990.5268558,1641.7998058,6821.3461918
5021,6823.3178718,1707.2998058,6802.6533208
5029,6947.3867198,1610.6698008,7020.1215828
5033,7224.2451178,1594.5299078,6795.4565438
5036,7628.4497078,1632.8298348,6958.6713878
5040,7361.4487308,1987.6599128,6492.3554698
5056,7572.7900398,2133.0498058,6115.4663098
5064,7301.8720708,2107.2597668,6060.9443368
5082,7329.7329108,1675.7498788,6792.9145518
5083,6623.7148448,1834.2897958,7045.5815438
5096,7257.9790048,1531.0798348,7136.1411138
5101,7424.8056648,1604.2298588,6900.6914068
5109,6935.9228528,1612.4298108,6976.6713878
5115,6828.5009778,1659.6398938,7016.3715828
5127,7540.6098638,1915.2398688,6608.5332038
5134,7074.4477548,1661.9398198,6715.8071298
5138,7441.2827158,2095.6398938,6238.2353528
5156,6728.8930668,1793.9298108,7051.1113288
5159,6629.7749028,1931.8999028,6614.7133798
5179,6891.0756848,1676.9398198,7101.0415048
5180,7164.2138678,1571.4498298,6909.4213878
5184,7429.6567388,1607.0397958,6921.0512708
5191,6680.8750008,1842.8999028,6803.1274418
5209,7206.6689458,1548.4398198,7110.9814458
5216,7140.8408208,1647.5798348,6728.9291998
5217,7559.2299808,1992.1898198,6510.5043958
5225,7545.0698248,1962.3198248,6585.0532238
5241,6739.0517588,1811.5598148,6715.1611338
5250,7360.3188488,1890.0698248,6579.8564458
5276,7078.2900398,1900.0598148,6392.0615238
5281,7683.5800788,1593.0698248,6938.1513678
5288,6704.0000008,1819.7398688,6950.6215828
5323,7131.7470708,1609.2598888,7128.9711918
5350,7423.2089848,1584.1698008,7024.7612308
5384,7686.2299808,1629.8798838,6898.9614268
5406,7433.8457038,1621.3598638,6912.9013678
5437,7446.0991218,1892.0998548,6676.8955088
5453,7401.6630868,2065.7897958,6485.9951178
5474,7210.2109388,2227.1599128,6052.3583988
5475,7234.6699228,1601.5198978,6786.4145518
5495,6613.4868168,1864.8398448,7057.1713878
5497,7550.3198248,1823.4398198,6676.8491218
5498,7513.1596688,1614.1398938,6920.3613288
5499,7211.4458018,1547.8798838,7124.7915048
5512,7207.7568368,1724.6798108,6743.4033208
5519,6651.3437508,1838.2198498,6942.9711918
5521,7546.1396488,1754.0098888,6740.6855478
5526,7269.4331058,1676.3298348,6757.6845708
5540,7533.4897468,1644.8898938,6898.9311528
5549,7228.8100598,2034.4598398,6175.7143558
5562,7099.7529308,1959.0898448,6355.9453128
5566,6779.9770518,1730.4798588,6792.4272468
5574,7110.2617198,1599.5798348,7128.4111338
5576,7019.7910168,1619.2298588,6817.0151378
5605,7533.2700208,2099.0698248,6421.8583988
5628,7420.3588878,1821.1398938,6660.9062508
5637,7063.9790048,1826.5098888,6510.8764658
5644,6626.0249028,1847.7698978,6814.3823248
5645,6945.6088878,1621.1298838,6970.0615238
5667,7285.8959968,2087.4399418,6086.5883798
5671,7362.9018558,1744.6599128,6738.7841808
5675,6822.7460948,1664.8798838,7021.9814458
5681,7226.3159188,2027.1198738,6164.3232428
5682,6829.1997078,1838.2897958,6571.2915048
5686,7371.4370128,2175.6098638,6090.6655278
5689,7119.8950208,1608.7498788,7063.6015628
5716,6981.3100598,1647.5898448,6768.2954108
5731,7269.4208988,1866.1998298,6522.4101568
5739,7343.2407238,1518.0098888,7177.8613288
5749,7566.2299808,2065.9997568,6470.4433598
5755,7330.4658208,2078.0698248,6167.5083018
5760,7048.3149418,1685.1898198,6696.3662118
5764,7416.8208018,1812.4698498,6656.5092778
5780,7102.1430668,1599.7897958,7148.2714848
5785,6912.4438488,1653.4298108,7105.1113288
5795,7478.8178718,2120.0698248,6403.2265628
5826,7261.9936528,2028.1998298,6167.7675788
5844,7420.3388678,1608.5998548,6896.3413098
5845,7175.9306648,1855.2698978,6466.0742198
5854,6834.1166998,1682.1998298,7094.9213878
5862,7275.1977548,1727.3999028,6698.0952158
5866,7548.6201178,1636.0299078,6877.6811528
5869,7426.4287118,2150.5097668,6118.1254888
5872,7014.1918958,1582.3598638,7086.5415048
5875,7225.2109388,1777.7098398,6538.4902348
5880,7527.7900398,1620.9998788,6878.7011728
5882,7557.2197278,2056.9797368,6426.4575208
5891,7484.1308598,2059.1599128,6468.1855478
5894,6665.7578128,1849.5299078,6812.0131848
5904,7436.4199228,2075.5998548,6432.7465828
5913,6819.7060558,1713.8898938,6807.0483408
5923,6949.6479498,1741.0698248,6640.8022468
5932,7381.9506848,1847.6898198,6628.7382818
5949,7112.6269538,1597.9498298,7029.4414068
5980,6889.8359388,1665.5998548,7090.2514658
5986,7677.9296888,1642.6398938,6895.8911138
6016,7316.9848638,1624.3398448,6856.8212898
6034,6657.2109388,1838.3498548,6984.8715828
6055,7261.2768558,1548.1398938,7172.5112308
6058,7259.1479498,2010.1298838,6187.3115238
6071,7560.3896488,2005.1398938,6443.4462898
6081,6813.0566418,1663.8798838,7041.4013678
6095,6774.4228528,1734.5798348,6814.1582038
6104,6673.3618168,1816.6599128,7088.4912118
6118,7383.5209968,1732.4998788,6755.5854498
6161,7090.9790048,1660.3999028,6738.0092778
6169,7225.8491218,2004.7799078,6244.7773448
6171,7101.9228528,1621.7198498,6907.6713878
6178,6834.3847668,1718.0898448,6791.5024418
6181,6832.1528328,1671.8098148,6945.7514658
6184,6694.7568368,1808.2598888,6964.5415048
6186,7476.7387708,2031.4498298,6507.3115238
6191,7579.6298838,2150.1499028,6344.8251958
6205,6733.9707038,1839.0998548,6674.1333018
6208,7530.0000008,1811.5798348,6746.7592778
6239,7565.2099618,1758.6298838,6761.2592778
6250,7476.7138678,1869.6198738,6664.6445318
6255,6990.9257818,1611.6998298,7030.8115238
6258,7613.0000008,2224.4399418,6129.1953128
6265,7492.3417978,2121.9599618,6392.0893558
6266,7046.9121098,1623.1499028,6814.9775398
6278,7343.2939458,1674.4898688,6796.9023448
6280,6903.5781258,1691.8198248,7107.6015628
6288,7373.5380868,1677.1298838,6839.3232428
6294,7542.5297858,1810.9798588,6651.6542978
6302,6705.9560558,2046.1499028,6342.3735358
6313,6660.1230478,1838.1499028,7039.1513678
6320,7013.0937508,1627.3198248,6815.8881848
6321,6818.7290048,1843.6998298,6553.4692388
6330,7228.2436528,1954.5798348,6314.8872078
6335,6589.7734388,2147.8298348,6352.0063488
6337,6835.1020518,1708.5798348,6787.8012708
6341,7145.8168958,1599.6198738,6951.7412118
6352,7436.4531258,1576.7897958,7035.0312508
6363,7053.9926768,1582.6698008,7005.3115238
6384,6627.3769538,1991.1898198,6505.7143558
6412,7442.4541028,1627.3698738,6983.4311528
6420,7203.4609388,1571.7098398,6971.5014658
6423,7556.2197278,1541.6599128,7000.9013678
6432,6639.2846688,1833.5598148,6863.2211918
6470,7151.4467778,1588.7698978,6933.1215828
6491,7400.1738288,2075.1599128,6497.8754888
6492,6698.9370128,1912.2598888,6615.8164068
6500,7214.8027348,2203.7998058,6007.9003918
6505,6818.9497078,1715.8298348,6841.4531258
6538,7084.2578128,1883.3698738,6420.1953128
6546,6733.0400398,1761.0299078,6906.6113288
6547,7439.2998058,1881.4798588,6680.2841808
6548,7405.9287118,2161.3798838,6265.3901378
6553,7029.2280278,1607.6798108,6929.3315438
6558,6874.9960948,1696.3698738,7144.2412118
6559,7525.3701178,2027.5397958,6505.4252938
6564,7340.8798838,1538.4398198,7017.4814458
6565,7368.6250008,1670.3898938,6841.8984388
6579,6878.3666998,1678.4198008,7060.2714848
