gid,x,y,z
1965,8382.2001958,3010.9377448,9491.3017588
1968,8413.0195318,3177.1767588,9651.2011728
1978,8184.3100598,2239.0798348,8858.4511728
1987,8054.3500988,1995.9298108,8581.7011728
2002,8067.6298838,2022.5698248,8603.2109388
2015,8483.7597668,3228.0097668,9631.4716808
2020,8467.6894538,3363.6118168,9721.4414068
2037,7352.5209968,1530.4998788,7156.9111338
2053,7905.5498058,5079.8896488,8929.5917978
2056,7882.4096688,1737.8198248,8189.4511728
2092,7360.4926768,1550.8798838,7092.8911138
2095,8323.0498058,4715.9350598,9626.2714848
2101,8232.1396488,4730.2016608,9600.9511728
2111,8453.7500008,4064.5019538,9834.9414068
2112,8183.6298838,2467.6198738,9088.7714848
2118,8513.1396488,3531.1147468,9851.5214848
2132,7079.2338878,1664.6698008,6675.0043958
2140,8192.6201178,2216.6599128,8868.0917978
2142,8357.9199228,4609.7539068,9807.4609388
2162,8394.0996098,2841.3969738,9446.6416028
2167,8394.8496098,2944.7739268,9579.9511728
2169,8509.5996098,3656.8618168,9828.1308598
2191,8401.7695318,2929.8608408,9530.6015628
2211,8045.2099618,5142.0996098,9179.8115238
2214,8521.5000008,3484.3779308,9762.2011728
2227,8465.1201178,3121.5998548,9697.9208988
2240,8051.2700208,4872.8398448,9228.5917978
2243,8000.5097668,5156.3398448,9043.5009778
2246,8321.0703128,4780.8779308,9719.2314458
2252,7070.4331058,1825.8398448,6506.8193368
2281,8185.9799808,2235.7397468,8865.2910168
2282,8119.3198248,4938.6298838,9228.9414068
2289,8192.5097668,5210.3300788,9405.8212898
2316,8409.5996098,3030.2868658,9550.0410168
2330,8211.6894538,4897.7500008,9594.1113288
2331,7080.9296888,1665.3698738,6703.5771488
2340,8045.5800788,4980.5400398,9193.6210948
2341,8213.5996098,2369.0097668,9053.8710948
2346,8297.9599618,2768.8999028,9356.0517588
2347,8304.7900398,4461.4960948,9711.4013678
2360,8163.2900398,4837.1396488,9476.7910168
2367,8409.2597668,3060.1337898,9560.6416028
2371,8260.4794928,2527.5598148,9193.1210948
2378,8529.5595708,3329.7739268,9774.3916028
2383,8511.8701178,3831.1291508,9813.6816418
2390,8119.2099618,4926.8896488,9243.8916028
2419,8382.3203128,4101.7768558,9732.9814458
2428,8364.3896488,3285.3879398,9602.1416028
2435,8415.5898448,4153.7436528,9796.0810558
2437,8377.7802738,4676.3598638,9777.9208988
2439,8391.8300788,2795.5698248,9399.6914068
2449,7715.6298838,1588.1798108,7915.6914068
2453,8464.5097668,3338.8757328,9761.6513678
2458,8428.6699228,3994.3188488,9751.5810558
2462,8134.1396488,4756.3579108,9336.2509778
2479,8457.7197278,4118.1430668,9757.6708988
2498,8310.1396488,2507.2099618,9212.9208988
2506,8252.3701178,2322.0297858,8996.7509778
2522,8325.1699228,4996.8300788,9741.3212898
2525,8228.4599618,4762.5747078,9510.9716808
2538,7958.3500988,4907.6396488,9029.1210948
2545,8421.8896488,2989.7719738,9521.5410168
2546,8029.8198248,5072.9599618,9212.6308598
2553,8001.3598638,4915.8198248,9105.6416028
2566,8036.4799808,4945.9697278,9188.6513678
2585,8014.3300788,2077.0297858,8686.0615238
2588,8409.6494148,2746.6298838,9456.5517588
2618,8373.0195318,3023.1928718,9481.4814458
2619,6859.2807628,1989.4198008,6231.0444348
2620,8241.8603528,5110.8496098,9562.3916028
2628,8438.5097668,4181.1918958,9840.3515628
2629,8112.1201178,5176.4296888,9221.1914068
2634,8431.8496098,3350.8818368,9632.6113288
2646,7421.4960948,1528.2198498,7210.9814458
2658,8357.9296888,4547.5610358,9797.7509778
2660,7820.8198248,1698.1998298,8137.5615238
2664,7905.1000988,5090.0898448,8800.7509778
2672,8386.9599618,3357.0708018,9667.7509778
2673,8465.2998058,3337.3149418,9770.2910168
2677,8257.2695318,2584.9499518,9217.5615238
2687,8290.8603528,2484.8798838,9153.8310558
2692,8233.3896488,2468.0197758,9169.9208988
2694,6906.6250008,1903.5299078,6377.4624028
2700,8218.0195318,4753.0087898,9580.6416028
2703,7507.5839848,1581.5998548,7515.0512708
2709,7212.4121098,1651.3398448,6776.9204108
2710,8266.7294928,5033.6098638,9542.9716808
2735,8391.7998058,3048.3879398,9565.2910168
2741,8452.9599618,4133.5190438,9802.3710948
2746,7914.6298838,4999.4096688,8934.5712898
2749,8282.4794928,2746.3198248,9348.7509778
2751,8363.8496098,2724.3898938,9309.2714848
2758,8337.7998058,2654.1699228,9324.3710948
2766,8004.1298838,1882.2198498,8468.4511728
2785,7940.5498058,1877.7897958,8495.4013678
2790,7908.4296888,5129.9599618,8812.0712898
2794,7647.0000008,1714.5598148,7781.2812508
2795,8461.1298838,4218.4877938,9776.0410168
2798,7950.3100598,1895.6098638,8429.7314458
2812,8174.8398448,5201.3999028,9382.3710948
2818,8371.7500008,4169.5449228,9761.6816418
2824,8422.3701178,2937.2109388,9496.0917978
2830,8131.6699228,4707.9409188,9375.4111338
2831,7829.1596688,1613.4698498,8022.3115238
2834,8174.1000988,2423.6298838,9075.3613288
2840,8332.2500008,4745.5747078,9692.7314458
2841,8432.8300788,3456.5539558,9610.8916028
2851,8397.0400398,3878.8869638,9761.7109388
2858,8412.2099618,4624.3349618,9755.0009778
2861,7978.9497078,1778.4598398,8385.8515628
2864,8390.5302738,4499.5668958,9763.7109388
2890,8094.8798838,2137.4299328,8733.4316418
2906,7995.1796888,5066.6796888,9148.6308598
2917,8088.0800788,4924.1899418,9318.1308598
2923,8396.7402348,2715.9299328,9368.9609388
2926,7930.9799808,4882.5698248,8995.4814458
2935,8315.2695318,4741.4609388,9700.8417978
2936,8436.2900398,3696.0627448,9764.6708988
2938,8459.3398448,3730.5722668,9771.1513678
2943,7579.9897468,1569.4198008,7525.7612308
2962,8176.9497078,2295.8198248,8953.8710948
2970,8287.5800788,5008.7197278,9643.0917978
2993,8235.7998058,4765.7006848,9582.7412118
2997,8253.9101568,5119.5996098,9596.3808598
3028,8176.2597668,4976.5400398,9439.8115238
3040,8373.2099618,4629.7036138,9790.8916028
3042,8468.5400398,3152.2988288,9616.3310558
3045,7063.0449228,1713.4798588,6623.9731458
3053,7893.2700208,5106.4897468,8943.2314458
3061,8048.0097668,5213.2998058,9100.6513678
3062,8231.3203128,4941.3100598,9456.6708988
3067,8412.1298838,3061.5019538,9652.8916028
3071,8486.0000008,3081.5039068,9662.0615238
3082,7620.9296888,1573.6298838,7652.6015628
3090,8006.0800788,5020.3798838,9049.3515628
3105,8422.8496098,3800.8610848,9696.8710948
3124,8507.3994148,3535.2419438,9821.3613288
3128,8066.2397468,5123.0400398,9204.2812508
3138,8060.6796888,5054.1196298,9114.5917978
3139,8387.9697278,2683.9199228,9397.4316418
3152,8168.7797858,2196.7697758,8815.6015628
3153,8454.3095708,3954.0119638,9856.5312508
3155,7212.1987308,1651.7897958,6840.2841808
3159,8263.0498058,2317.0097668,9018.3613288
3187,8155.0898448,4908.7597668,9403.7910168
3191,8132.3999028,2313.3898938,8932.6113288
3193,8158.1899418,4955.3496098,9340.4814458
3195,8397.8994148,2610.2497568,9367.1914068
3224,8203.3496098,4847.8496098,9482.1611338
3232,8233.7001958,2573.3098148,9224.4414068
3236,8251.3300788,4889.4697278,9579.7714848
3239,7928.3500988,5080.6699228,8886.5615238
3244,6912.1831058,1955.9198008,6355.7465828
3265,8453.9199228,4409.0000008,9891.4609388
3269,7958.6997078,4867.9799808,9041.0410168
3270,8005.7099618,5070.2397468,9180.8916028
3274,8185.9897468,2268.6999518,8915.4111338
3283,8485.1494148,3027.9858408,9621.9814458
3284,8191.6298838,4850.7299808,9514.0410168
3304,8396.0195318,3189.4328618,9611.5517588
3308,8404.5195318,2839.7187508,9437.8017588
3330,8179.9497078,2395.6499028,9002.7109388
3331,7377.7241218,1525.2698978,7229.3715828
3354,8334.2500008,2833.5429698,9464.9316418
3369,8451.3300788,3179.6567388,9647.2910168
3379,7906.5698248,4921.9497078,8969.6611338
3380,8179.3500988,4865.4497078,9474.6513678
3394,7278.9741218,1582.5098888,6953.7211918
3407,8420.2900398,4268.4169928,9750.6816418
3413,8448.6201178,3670.9628918,9844.5312508
3421,7152.7797858,1614.9598398,6823.4965828
3427,8378.0996098,2828.4399418,9407.6416028
3440,8347.7099618,2943.8559578,9475.1914068
3447,8098.1899418,2230.2297368,8882.2314458
3449,8236.6699228,4968.2299808,9500.8916028
3451,6900.2470708,1961.3198248,6255.4755868
3478,8460.6298838,3642.1469738,9777.5712898
3486,8433.9501958,3957.4748548,9801.6416028
3493,7697.1899418,1675.4898688,7947.4614268
3494,8044.7197278,5187.0400398,9107.4316418
3497,7827.6796888,1638.0397958,8011.6713878
3498,8442.4697278,4395.1850598,9774.4912118
3499,8383.3203128,3027.7629398,9488.6308598
3506,8071.1098638,5167.4199228,9217.1015628
3518,8351.9501958,4939.7900398,9744.9013678
3522,8107.9497078,4964.0400398,9237.3310558
3535,8483.0498058,3206.6557628,9644.0117198
3539,8484.7500008,3989.3337408,9831.6611338
3544,8374.3896488,4054.9848638,9723.2412118
3548,8226.7597668,2542.9897468,9202.9013678
3549,8351.1298838,4727.3666998,9679.7109388
3555,8393.2802738,4273.6420908,9787.6308598
3556,8292.8994148,4756.0288098,9651.4208988
3565,8231.1103528,4713.4409188,9588.0517588
3599,7901.1298838,5027.1196298,8923.6113288
3600,6870.4589848,1995.4898688,6235.0034188
3609,8493.9199228,3751.7929698,9827.4609388
3623,8059.7099618,1974.2897958,8575.1914068
3624,8520.0800788,3575.5468758,9854.3417978
3630,8309.0703128,4660.1499028,9669.1015628
3637,8092.4599618,4976.3598638,9327.4609388
3643,7953.6396488,4858.4497078,9028.3808598
3654,8031.6699228,4990.4799808,9141.9414068
3659,8040.3100598,5085.6196298,9167.5712898
3662,8481.9394538,3122.5717778,9612.3515628
3664,8290.9296888,4946.7900398,9572.7216808
3667,8046.5800788,1958.5198978,8576.1513678
3682,8020.1201178,2044.2799078,8672.7011728
3690,7160.3359388,1610.8198248,6792.2622078
3697,8064.6699228,2076.6599128,8661.5117198
3711,8232.3798838,5054.9296888,9488.1113288
3714,8407.7597668,2759.8598638,9401.0517588
3717,8431.7500008,4172.9809578,9725.4316418
3734,7357.8027348,1537.8498548,7220.9614268
3742,7126.1040048,1728.5898448,6612.1162118
3746,8262.1298838,2678.0397958,9302.4111338
3756,8235.7001958,4777.2998058,9582.1416028
3760,8485.2802738,3765.5441898,9766.3710948
3762,7995.8500988,5153.1596688,9010.4912118
3765,8383.8701178,4255.0346688,9743.8417978
3767,8339.0595708,4506.5087898,9727.0615238
3773,8421.5097668,3241.6899418,9635.6513678
3781,8230.8798838,2563.5798348,9211.4609388
3791,8434.7500008,2990.5307628,9571.4111338
3807,8151.2500008,5075.8896488,9311.9414068
3815,8099.6499028,5126.8496098,9270.4511728
3834,7631.6596688,1558.3798838,7615.8012708
3835,8309.4501958,2424.0498058,9165.2910168
3836,8355.3398448,2600.0898448,9261.2910168
3849,7843.2197278,1701.9298108,8206.3613288
3853,8057.6396488,5094.8598638,9100.3017588
3855,8159.3701178,5077.4096688,9344.2216808
3866,8264.0595708,2660.4897468,9267.4716808
3880,8458.2197278,4358.7729498,9831.6708988
3890,8531.5097668,3967.5349128,9864.0214848
3917,8124.8701178,4930.2900398,9206.8515628
3926,8104.5698248,5110.0200208,9310.6708988
3932,7915.1899418,4880.2797858,8956.1708988
3942,8205.0898448,2343.9199228,8993.7812508
3945,7990.7700208,5159.7197278,9127.0312508
3947,7838.8999028,1679.8398448,8097.1811528
3954,8295.3300788,2771.3098148,9353.1416028
3958,7902.1000988,5008.5498058,8906.9912118
3962,8248.0097668,4864.8896488,9655.2412118
3965,8405.8095708,3230.9038098,9660.6816418
3966,8053.2500008,5111.0898448,9273.5712898
3998,8456.3701178,3280.8498548,9631.5312508
4001,8030.7700208,5003.5297858,9125.1210948
4009,8310.9794928,4623.1386728,9754.5214848
4021,7454.0937508,1591.9798588,7421.8613288
4029,8021.9296888,5151.8798838,9180.2314458
4030,8527.8603528,3829.0449228,9842.6513678
4045,8472.2294928,3183.0798348,9603.4013678
4057,7580.1201178,1647.2198498,7720.1513678
4062,8185.6899418,4933.7998058,9390.1113288
4069,7953.5698248,4944.9799808,9021.7910168
4085,8036.4599618,5081.7700208,9226.8115238
4087,8032.2197278,5143.8896488,9083.2314458
4101,8343.6103528,4831.7500008,9683.4316418
4102,8156.1201178,2263.6999518,8952.6210948
4104,8228.2402348,2369.0097668,9069.6611338
4111,8413.9101568,2970.2829598,9536.1914068
4128,8213.7695318,2372.2897958,9061.5312508
4131,8509.3994148,3570.9619148,9791.3613288
4133,7331.4887708,1502.4099128,7159.9311528
4134,8130.0097668,2196.0598148,8835.7109388
4137,8132.3598638,2427.1899418,8982.7314458
4145,7945.3100598,5172.6997078,8936.6416028
4158,8108.6699228,5083.1796888,9321.5517588
4165,8382.7695318,4423.1259778,9764.4111338
4174,7446.5957038,1563.8098148,7236.5615238
4178,7260.0239268,1596.3298348,6845.2714848
4181,7189.3710948,1635.2098398,6795.4042978
4183,7954.3198248,4926.5297858,9012.9609388
4196,8469.7998058,3331.1347668,9707.7314458
4220,7071.5307628,1724.6998298,6605.1352548
4249,8441.9199228,4266.5766608,9785.9814458
4259,7129.9887708,1678.5498058,6685.1914068
4272,8057.7299808,5121.3896488,9282.0615238
4273,8481.6894538,3955.4858408,9812.9814458
4275,8178.0400398,5061.8896488,9347.9609388
4276,8206.0898448,2463.8798838,9123.8808598
4282,8424.1201178,4164.9267588,9749.6416028
4284,8444.0195318,3455.0759288,9725.3916028
4287,8087.2700208,5157.7700208,9199.8115238
4302,8167.8398448,2392.9199228,9002.4511728
4305,8292.5996098,4804.7836918,9581.0810558
4330,8168.6298838,2453.9299328,9065.4111338
4337,7985.7597668,1967.5198978,8576.5312508
4341,8391.1601568,4526.4716808,9750.7011728
4352,8436.3095708,3583.1247568,9741.5517588
4361,7070.8569348,1751.9698498,6562.6293958
4363,8505.7197278,3973.7038578,9847.0214848
4367,8532.5000008,3682.8007818,9852.2617198
4371,8500.1494148,3206.1789558,9671.3515628
4382,8406.0595708,4811.8608408,9787.9414068
4402,8173.4399418,2197.3298348,8845.4013678
4404,8386.6601568,3152.5598148,9622.1015628
4408,8486.0097668,3376.8168958,9686.1708988
4409,8276.0996098,4977.8496098,9636.2617198
4410,8156.2197278,2392.1298838,9032.7011728
4427,8253.7402348,4927.2397468,9556.9511728
4438,8263.3203128,2419.9199228,9036.2714848
4456,7057.5839848,1827.8098148,6499.9931648
4478,8472.6298838,3829.4538578,9867.2617198
4487,8199.0302738,2316.6899418,9061.5712898
4496,8408.6201178,2888.5837408,9547.5712898
4500,8413.7998058,4256.3188488,9830.4414068
4509,7797.4199228,1718.9898688,8134.3911138
4512,8048.8398448,5110.5898448,9293.8710948
4525,8298.4902348,4600.8168958,9720.2412118
4542,8073.4199228,2190.5598148,8812.6611338
4551,8326.4902348,4864.1098638,9694.3417978
4561,8177.4199228,2464.5998548,9074.4111338
4564,8070.5000008,2061.8598638,8640.9111338
4565,8459.1201178,3687.3059088,9770.0712898
4587,7147.2856458,1709.6298838,6671.0844738
4594,8335.7900398,2670.9797368,9309.4414068
4601,7609.1997078,1574.0498058,7586.5014658
4609,7705.3896488,1676.5299078,7879.1215828
4615,6897.7548838,1982.9898688,6175.3613288
4622,8389.7695318,2627.7597668,9394.0410168
4632,8476.8701178,3142.3107918,9604.9414068
4641,8332.9199228,4538.0429698,9728.4609388
4652,7615.3598638,1600.3598638,7678.7612308
4668,8204.5195318,2204.4897468,8951.2109388
4683,8426.9697278,3481.2128918,9690.8310558
4688,8412.8603528,4258.9086918,9811.8115238
4690,7153.7416998,1617.1898198,6826.6513678
4708,7996.2700208,5124.0600598,9097.5117198
4710,7926.6298838,5017.9399418,8928.3017588
4715,7807.3598638,1762.0898448,8191.1411138
4719,8224.5898448,4778.3828128,9539.4013678
4723,8084.7299808,2017.3298348,8642.3916028
4729,7451.3188488,1589.1098638,7385.2714848
4735,8374.1699228,4670.5380868,9792.6611338
4739,8367.8896488,4151.7436528,9716.6513678
4746,8260.1298838,4812.3100598,9682.4716808
4749,8284.2294928,2630.3298348,9272.1914068
4750,8054.3198248,5109.0800788,9232.3417978
4787,8273.3095708,4731.6630868,9689.6914068
4809,8437.6601568,2969.1188968,9526.0410168
4815,8554.4794928,3807.1000988,9880.4609388
4818,8420.7998058,4273.9516608,9848.7109388
4830,7258.8310558,1557.4698498,6916.8613288
4833,8450.0898448,3753.6176768,9830.8515628
4856,8381.6298838,3084.9638678,9538.0117198
4872,8121.3598638,4881.5297858,9273.5117198
4881,8426.2802738,3873.1340338,9791.1210948
4888,8164.7998058,4896.4897468,9500.5917978
4905,8053.1201178,5109.4497078,9133.2109388
4918,8010.6201178,4979.0297858,9018.7617198
4924,8046.4799808,2144.6198738,8762.1113288
4925,8190.2700208,2104.2199718,8893.3916028
4927,7085.3491218,1701.3198248,6667.6054698
4929,8442.4394538,4438.3999028,9838.8017588
4946,8249.0996098,2512.8098148,9207.9414068
4948,7158.7807628,1635.9598398,6740.1743168
4958,8002.2797858,1886.6798108,8439.6611338
4975,7495.1367198,1591.6198738,7527.5214848
4985,8411.0498058,3666.5368658,9774.0810558
4997,8368.8203128,2850.0827648,9384.0517588
5013,7989.8598638,1954.1998298,8538.3515628
5033,7224.2451178,1594.5299078,6795.4565438
5042,7824.8300788,1744.3999028,8239.3115238
