gid,x,y,z
230,8846.4296888,2405.1599128,8831.7812508
349,8748.3496098,2144.4797368,8604.2812508
644,8962.1298838,2602.9797368,9030.5009778
834,8673.1601568,2023.5898448,8349.5712898
1101,8981.2294928,2728.4897468,9115.9316418
1332,7632.6396488,2216.3898938,6133.1264658
1412,7612.3598638,2215.4399418,6254.3251958
1511,8679.6298838,2009.5498058,8311.0712898
1531,8866.4199228,2433.2697758,8881.9912118
1552,7624.0097668,2218.6198738,6217.1464848
1758,8672.2900398,1961.9898688,8343.1308598
1963,7597.5097668,2221.9199228,6160.3652348
2052,7606.7597668,2201.0798348,6207.7373058
2480,8874.1796888,2461.9599618,8922.2617198
2675,7600.1596688,2213.4599618,6251.6474618
2729,7588.8300788,2223.3498548,6204.9233408
2730,7617.3598638,2216.7797858,6140.6323248
2855,8764.6796888,2230.7397468,8649.3613288
2903,8682.2597668,2035.9798588,8366.0917978
3019,8883.3398448,2484.3898938,8935.2109388
3058,8824.8203128,2352.7597668,8798.5410168
3223,8685.4199228,1961.8098148,8348.0615238
3307,8996.3496098,2694.5297858,9212.2617198
3334,7574.6596688,2155.8098148,6194.1904308
3395,8797.6201178,2230.5798348,8724.2910168
3694,8770.3603528,2266.9699718,8631.9013678
4008,7598.8300788,2202.6799328,6190.8642588
4389,7580.9096688,2130.1599128,6102.3344738
4800,8817.0302738,2364.2597668,8776.7617198
5056,7572.7900398,2133.0498058,6115.4663098
5361,8983.1601568,2727.6298838,9105.9316418
5769,8804.4697278,2261.0097668,8725.9013678
6258,7613.0000008,2224.4399418,6129.1953128
7738,9011.6494148,2877.4509288,9202.6308598
7970,8835.5595708,2394.9797368,8827.5517588
8517,7572.2397468,2158.0698248,6063.9223638
8841,7652.2397468,2198.9199228,6157.4023448
9014,7662.4096688,2202.2897958,6170.9301768
9173,7679.8198248,2200.7897958,6256.8925788
9216,7671.2998058,2192.8498548,6270.3281258
9242,7649.2099618,2215.4997568,6240.0541998
9259,8999.4697278,2818.1799328,9187.6914068
9271,8684.4501958,1930.3698738,8364.5117198
9475,7677.4799808,2166.1198738,6358.7861338
10724,8810.2900398,2089.9299328,8723.6210948
11233,8882.8896488,2471.3798838,8941.4716808
11458,8880.8095708,2485.6499028,8933.4814458
11707,7628.9199228,2209.8298348,6155.7504888
11731,7659.7197278,2209.6999518,6287.8134778
12163,7642.7197278,2219.6799328,6277.5175788
12737,7590.3701178,2222.3298348,6203.8105478
12873,8679.8095708,2061.1699228,8326.0214848
13065,8687.7802738,1977.9498298,8406.3808598
13695,7604.8598638,2184.4299328,6188.8095708
13795,8797.4101568,2247.4499518,8716.6113288
13987,7612.0498058,2181.0397958,6195.9565438
14060,8665.2695318,2029.4498298,8409.0517588
14678,7655.8300788,2208.2897958,6275.1035168
15095,8663.9599618,2026.9998788,8414.2109388
15559,7624.0000008,2220.9897468,6268.9165048
15674,7656.1499028,2242.2897958,6233.7084968
17258,7566.3896488,2137.8698738,6186.4941418
17849,8670.4697278,2062.9897468,8342.9511728
18267,7575.1000988,2184.0598148,6201.2412118
18534,8975.8994148,2675.2697758,9129.9111338
19164,8667.9501958,1949.9898688,8352.4511728
19367,8810.7597668,2211.1599128,8621.3710948
19443,8759.1796888,2187.5798348,8626.3310558
19602,7583.8598638,2167.0498058,6100.9262708
20938,7626.9497078,2225.0498058,6136.3212898
21193,7625.4199228,2214.2697758,6135.9072278
21726,8804.4501958,2297.0698248,8725.7011728
21918,7605.5097668,2216.8298348,6260.9804698
22485,8869.6201178,2460.4099128,8910.3613288
22866,8977.9394538,2678.3098148,9121.8916028
23207,7614.6699228,2214.8999028,6230.9233408
23914,8781.2695318,2183.2697758,8638.7314458
24209,7566.8300788,2175.4699718,6162.2163098
24690,7640.6796888,2217.3999028,6211.5561528
24843,8683.2998058,2077.3098148,8402.6113288
25057,7657.0800788,2211.4599618,6320.6772468
25088,8681.4902348,2013.9398198,8302.4912118
25623,8800.5595708,2319.8798838,8742.4716808
25675,8920.8300788,2612.8298348,9044.6015628
25763,7654.3300788,2225.2597668,6207.6044928
25984,7601.5600598,2224.4797368,6228.9912118
26570,7586.3896488,2173.7597668,6164.7651378
26599,8879.0000008,2462.2497568,8909.1816418
27052,8669.4501958,2057.1899418,8413.1308598
27080,7617.0600598,2207.0197758,6288.2744148
27309,8791.8496098,2253.6999518,8682.0810558
27934,8784.0800788,2292.9299328,8688.4013678
27969,7612.8300788,2225.3198248,6241.9833988
28522,8952.5000008,2605.6999518,9029.5712898
29277,7631.6098638,2218.9399418,6122.0595708
29384,8786.6494148,2201.9399418,8640.2011728
29430,8671.6396488,2062.3298348,8434.9912118
29804,8766.6796888,2249.4399418,8631.2617198
30406,8801.5000008,2319.2497568,8733.0214848
30457,7591.0297858,2207.6599128,6226.2661138
30553,8669.7500008,1934.3198248,8357.4414068
30802,8953.8701178,2602.9099128,9047.0117198
30871,7679.9497078,2175.5798348,6409.5244148
31649,7566.6997078,2151.9997568,6111.1313488
31797,7614.2797858,2219.7597668,6282.2202158
32529,8675.2998058,2071.9699718,8435.8115238
32682,8864.6699228,2377.5498058,8764.4609388
33043,8782.6601568,2176.1298838,8643.2509778
33083,7599.1000988,2202.3198248,6154.9282238
33153,9002.6396488,2714.2297368,9101.9316418
33426,8671.2294928,1993.9099128,8321.3916028
33976,7603.0097668,2201.8999028,6106.6542978
34110,8788.4697278,2221.5898448,8611.2011728
34142,8997.2597668,2803.8298348,9215.8916028
35017,8767.6796888,2170.0798348,8594.0615238
35048,7592.3598638,2223.8798838,6212.6064458
35469,7622.1396488,2213.2099618,6212.6381848
35512,7606.6997078,2186.1098638,6182.6752938
35660,8778.2802738,2189.1298838,8660.0312508
36121,7586.8598638,2176.7099618,6204.1025398
36295,7611.3896488,2211.9199228,6260.9951178
36714,7677.2700208,2165.1699228,6361.1113288
36864,7579.7197278,2166.3298348,6169.7163098
37029,7572.7299808,2153.0898448,6082.0053718
37046,8992.8095708,2823.6499028,9219.0517588
37059,7596.5400398,2211.7199718,6254.4902348
38135,7581.3100598,2171.3798838,6201.7353528
38201,7666.0898448,2194.1298838,6270.6704108
38357,8785.3896488,2216.8698738,8537.0117198
38368,8873.3203128,2412.7397468,8895.4912118
38918,8799.3701178,2211.4897468,8688.8017588
39056,8986.4697278,2738.0197758,9110.3808598
39135,8936.7099618,2628.2697758,9079.3017588
39141,7605.7397468,2216.3098148,6265.8793958
39197,7593.0898448,2215.9699718,6225.1552738
39238,8678.8701178,1954.6998298,8364.7910168
39398,7620.1899418,2217.8398448,6135.6821298
39446,7620.6499028,2230.1799328,6250.7592778
39665,7588.4399418,2227.2897958,6185.9213878
39813,8779.7294928,2326.0297858,8679.3310558
40004,7624.9399418,2209.7297368,6126.1743168
40193,8667.2597668,2072.2099618,8414.2314458
41056,9011.9501958,2680.5998548,9219.9013678
41097,8882.9902348,2428.0297858,8886.4511728
41309,7624.1796888,2232.3798838,6268.7802738
41371,8785.2294928,2230.7897958,8649.3417978
41422,8679.2294928,2066.3898938,8436.2412118
41726,7585.0200208,2159.3498548,6197.9233408
42146,8793.2900398,2246.6599128,8610.3515628
42174,7609.1499028,2190.4599618,6224.6044928
42205,8887.0498058,2421.8298348,8869.4414068
42263,8997.9296888,2685.3999028,9057.2714848
42270,8779.7099618,2191.7597668,8663.7412118
