gid,x,y,z
162042,8141.2197278,5174.8798838,9079.8115238
162044,8013.9096688,5208.5996098,9021.7314458
162060,8538.1396488,3779.0029308,9751.2714848
162071,8504.1894538,4812.7270518,9751.8017588
162080,7947.8798838,5147.3100598,8870.6015628
162086,8603.0595708,3465.8449718,9745.1513678
162106,8570.0195318,3254.3828128,9740.5517588
162138,8452.5898448,2660.4599618,9264.8417978
162146,8136.0800788,1978.3598638,8645.9511728
162149,7024.0258798,1918.4298108,6277.0273448
162151,8505.2099618,4382.4970708,9819.1416028
162161,8550.6601568,4276.6459968,9826.4912118
162162,8219.0996098,2162.0498058,8860.0615238
162169,8164.0898448,2105.9399418,8747.4316418
162195,8533.2001958,4696.1176768,9779.4912118
162201,8244.8798838,2220.9299328,8791.1513678
162212,7092.4008798,1812.4198008,6481.8813488
162216,8248.3398448,5303.0400398,9346.7910168
162219,7991.6298838,5377.3398448,8807.2314458
162220,8294.6298838,2225.3698738,8935.8017588
162225,8552.2001958,3915.3923348,9792.7314458
162226,8580.7597668,3159.4179698,9671.4208988
162238,8594.4697278,3477.0559088,9730.8417978
162247,7442.8730478,1614.2198498,7082.6513678
162256,8411.5498058,2604.2797858,9336.7509778
162261,8520.5800788,3518.2697758,9740.8212898
162282,8209.3994148,5211.6196298,9303.6416028
162283,8585.6298838,3432.6098638,9841.7011728
162292,8431.2294928,2482.1098638,9216.2812508
162305,8457.9199228,2951.2077648,9484.1611338
162317,7943.5898448,5334.0498058,8854.3212898
162324,8030.7500008,5471.5400398,8877.1416028
162325,8354.2900398,5037.3999028,9612.8115238
162335,8562.6298838,4291.6616218,9868.1113288
162338,8462.8095708,4502.3256848,9728.3017588
162343,7625.9697278,1522.0698248,7446.4414068
162348,8260.9794928,2197.4599618,8892.3115238
162349,8118.3999028,2019.2897958,8666.6113288
162359,8577.4394538,3238.4257818,9618.8017588
162362,7997.6499028,1762.3999028,8332.6416028
162368,7932.6396488,1637.7398688,8021.2314458
162397,7422.9819348,1610.8498548,6970.5112308
162404,7327.5297858,1553.7598888,6905.3813488
162412,8524.9101568,4384.3227548,9816.5517588
162420,8110.1899418,5257.2900398,9054.7011728
162443,8129.3300788,1939.9598398,8502.9111338
162458,8030.2500008,1867.8098148,8395.2617198
162476,8155.9897468,2038.3898938,8652.8515628
162490,7694.6298838,1557.0998548,7677.8715828
162492,8419.1494148,2645.9499518,9287.6416028
162494,8261.6699228,5265.4697278,9536.1914068
162496,8573.4394538,3294.2287608,9683.9511728
162501,8098.0200208,1910.7598888,8467.1210948
162503,8544.5898448,4065.8847668,9758.9208988
162506,8119.5097668,5119.7397468,9015.2714848
162524,8010.9799808,5117.0000008,8986.9013678
162532,7982.2998058,1794.2298588,8309.2412118
162538,7695.1596688,1507.1298838,7501.9912118
162550,7205.9560558,1741.7799078,6677.4443368
162551,6988.8427738,1934.5198978,6325.1762708
162583,8550.5302738,3204.9067388,9742.6416028
162595,7928.7197278,1638.4998788,8020.0014658
162601,7100.4570318,1881.9898688,6440.3081058
162608,8542.6796888,4106.5249028,9792.5517588
162612,8085.1098638,1986.4798588,8590.0410168
162614,8440.0703128,2827.2099618,9404.4511728
162615,7975.6997078,5393.1596688,8876.6015628
162625,7884.2197278,1642.3798838,8087.0415048
162627,7442.9370128,1610.8198248,7073.6215828
162628,8589.1699228,3590.4938968,9785.4316418
162636,7917.6899418,5451.3896488,8660.8916028
162637,7287.3559578,1692.5098888,6707.6411138
162646,7894.4897468,5281.3496098,8774.2509778
162647,8441.7998058,4483.3676768,9722.8916028
162653,8308.8994148,2421.7099618,9076.9814458
162670,8405.0400398,4616.0737308,9684.3310558
162671,8334.7695318,2386.8298348,9078.0312508
162673,8412.1796888,4850.1796888,9588.7812508
162677,8191.1098638,5083.4799808,9339.5009778
162700,8454.5996098,4463.9858408,9753.1611338
162714,8355.7695318,2415.8698738,9099.4814458
162724,8140.5297858,1862.5898448,8607.3115238
162726,8261.6103528,5303.2597668,9479.1210948
162728,8255.1699228,2312.1398938,8991.5410168
162745,8388.3896488,4900.1699228,9624.9208988
162764,8058.9599618,5172.0600598,9053.3310558
162772,8106.4497078,5262.4296888,9161.4208988
162773,8194.3701178,5292.8696298,9295.2509778
162784,7969.7500008,5461.1796888,8799.1708988
162786,7079.0268558,1874.1098638,6419.4433598
162797,6964.4541028,2074.2597668,6123.7841808
162799,8250.5195318,5145.0400398,9378.2412118
162805,8000.8300788,5382.9399418,8874.1513678
162806,7300.4560558,1516.2799078,6856.0415048
162825,8483.2402348,4547.2788098,9716.6015628
162826,7881.0200208,1653.8398448,8056.7714848
162830,8242.2197278,5208.8896488,9486.2216808
162839,8199.7402348,5226.9697278,9194.5312508
162846,8073.1396488,1905.2398688,8538.2617198
162852,8318.1894538,2220.3098148,8962.9316418
162853,8053.5097668,5362.4296888,8946.1113288
162872,8196.0302738,2057.6499028,8666.2714848
162888,8119.4096688,4830.9497078,9154.8613288
162891,8409.4599618,2544.3098148,9270.3310558
162902,7571.8999028,1542.2598888,7362.5615238
162909,8178.5898448,2165.3698738,8780.6914068
162913,8432.2001958,4641.8466808,9665.1210948
162914,8439.0800788,2922.4438488,9457.9716808
