gid,x,y,z
2015,8483.7597668,3228.0097668,9631.4716808
2020,8467.6894538,3363.6118168,9721.4414068
2049,8870.7001958,3218.1208508,9533.2910168
2064,8501.7001958,3309.3718268,9665.5615238
2078,8901.7099618,3174.2478038,9545.1816418
2088,8322.7099618,3345.4787608,9665.6210948
2122,8116.5097668,3606.4729008,9603.4013678
2153,8777.8203128,3248.0778818,9499.2412118
2217,8729.5595708,3219.3088388,9610.2011728
2218,7896.9199228,3767.6762708,9451.9814458
2249,8843.2001958,3290.2668468,9570.7509778
2271,8123.3896488,3460.2978528,9670.1914068
2298,8924.1396488,3343.9499518,9727.2812508
2300,8280.8701178,3323.2839368,9577.8212898
2303,8921.6796888,3309.2348638,9778.2314458
2306,7968.7397468,3718.6757818,9536.7216808
2318,8818.1103528,3459.9208988,9623.0712898
2320,8161.4199228,3645.5827648,9658.0009778
2321,7916.9399418,3609.9167488,9604.8212898
2327,7998.8896488,3796.8796398,9525.1416028
2345,8240.0400398,3527.4599618,9692.6308598
2362,8718.0498058,3116.2958988,9694.3710948
2373,8946.6601568,3245.0278328,9512.2617198
2378,8529.5595708,3329.7739268,9774.3916028
2385,8357.3095708,3352.2807628,9649.1416028
2389,7957.6796888,3622.0058598,9568.9111338
2402,8189.7998058,3519.4089368,9639.2109388
2406,8355.8994148,3510.5539558,9676.3017588
2428,8364.3896488,3285.3879398,9602.1416028
2445,8143.5200208,3545.1567388,9631.4814458
2453,8464.5097668,3338.8757328,9761.6513678
2456,8185.5000008,3318.3608408,9624.3115238
2491,8657.0400398,3169.6508798,9674.0009778
2496,8353.7402348,3340.7309578,9680.5615238
2502,7893.6796888,3587.2639168,9406.0517588
2534,8348.3203128,3391.2888188,9737.4609388
2569,8143.3300788,3400.6479498,9586.4609388
2593,8939.7001958,3223.5998548,9770.1914068
2611,8277.0703128,3280.9909678,9618.3115238
2612,7943.4296888,3813.9401868,9542.4208988
2623,8977.5800788,3289.6638188,9455.6611338
2634,8431.8496098,3350.8818368,9632.6113288
2637,7923.6899418,3647.9667978,9625.6611338
2666,8258.4199228,3559.6757818,9733.1611338
2672,8386.9599618,3357.0708018,9667.7509778
2673,8465.2998058,3337.3149418,9770.2910168
2701,7996.8598638,3645.2448738,9597.9111338
2724,8167.2197278,3494.5808118,9704.7910168
2765,7901.7700208,3905.8420418,9436.5312508
2777,8917.3203128,3178.6127938,9681.2714848
2789,8327.4501958,3287.8928228,9664.7617198
2797,8896.5595708,3474.5859388,9565.8115238
2841,8432.8300788,3456.5539558,9610.8916028
2867,8002.1000988,3771.5605478,9540.3515628
2886,8175.0297858,3515.5878918,9639.8212898
2897,8554.3300788,3337.5278328,9663.3017588
2908,8118.4599618,3651.6899418,9659.1416028
2953,8587.5302738,3418.0068368,9753.2109388
2965,8794.0000008,3321.6079108,9596.6708988
2967,8761.4296888,3343.4958508,9633.3310558
2973,8312.1298838,3374.8569348,9686.7314458
2985,8234.2402348,3476.2639168,9587.5214848
3016,8557.9902348,3256.2817388,9655.5312508
3017,8287.0800788,3559.1909188,9688.3613288
3046,7927.5000008,3452.1198738,9508.6113288
3050,8910.6796888,3395.0288098,9639.9716808
3051,8124.1201178,3682.8427738,9593.2812508
3068,8549.0498058,3440.2707528,9735.8310558
3077,8292.3398448,3538.6728528,9711.4814458
