gid,x,y,z
2850,8305.0195318,1932.9099128,8576.0117198
2903,8682.2597668,2035.9798588,8366.0917978
2963,8147.8701178,1984.1798108,8580.8310558
3013,8213.1201178,2013.2698978,8712.9814458
3034,8487.9101568,2029.5598148,8572.5615238
3041,7505.6176768,2303.1699228,8530.8310558
3073,8190.8598638,1990.2498788,8676.0410168
3134,8510.5703128,1944.6599128,8354.0009778
3150,8059.5297858,1956.9798588,8527.5009778
3223,8685.4199228,1961.8098148,8348.0615238
3231,7735.8100598,1958.9099128,8510.6015628
3277,8267.9296888,1898.8999028,8547.0009778
3303,8119.3701178,1914.1998298,8424.9716808
3314,8450.4902348,1975.0798348,8488.7910168
3323,7620.4199228,2043.6898198,8492.4609388
3333,7647.3598638,2238.1499028,8631.6914068
3378,7758.6396488,1961.4298108,8511.0712898
3398,8461.5097668,1997.9598398,8478.1816418
3412,8115.9497078,1989.2598888,8652.6708988
3431,7647.7197278,2143.7199718,8456.9414068
3436,8257.4101568,1906.0098888,8533.3515628
3445,7881.9296888,2051.6699228,8671.0410168
3462,7751.4296888,2034.4698498,8625.5810558
3503,7558.7597668,2163.5197758,8583.0410168
3562,7873.7500008,1932.4798588,8563.7412118
3570,7781.0600598,2103.5297858,8655.3515628
3579,7740.4599618,2026.4298108,8615.3115238
3623,8059.7099618,1974.2897958,8575.1914068
3629,7471.6938488,2155.3498548,8535.2314458
3667,8046.5800788,1958.5198978,8576.1513678
3678,7937.6796888,1937.0698248,8588.1708988
3682,8020.1201178,2044.2799078,8672.7011728
3689,7617.0698248,2031.0998548,8499.5410168
3697,8064.6699228,2076.6599128,8661.5117198
3706,8412.5302738,1896.6898198,8434.9414068
3712,8200.6396488,1977.9898688,8613.4013678
3719,7773.5000008,2065.7797858,8586.6914068
3721,8451.4794928,2027.0798348,8544.4609388
3740,8488.9101568,2023.2198498,8427.7216808
3749,7970.4897468,1979.0198978,8623.1113288
3788,7705.4096688,2085.4797368,8573.9511728
3879,7538.7700208,2051.0197758,8474.8417978
3901,8078.5400398,1947.5998548,8522.3310558
3911,8135.6499028,1904.4099128,8439.6113288
3912,8480.2099618,1932.8698738,8390.0214848
3915,8502.3203128,1964.7698978,8372.4316418
4043,8174.9799808,1978.7498788,8622.5810558
4053,7596.7597668,2205.5998548,8672.8808598
4091,8317.8798838,1973.2098398,8623.5410168
4222,8126.8598638,1900.8898938,8453.6113288
4225,8396.4599618,1917.2897958,8515.5009778
4229,8208.4599618,2000.3698738,8620.9316418
4313,7607.0400398,2039.0898448,8524.7216808
4323,7705.9399418,2112.7497568,8608.9316418
4337,7985.7597668,1967.5198978,8576.5312508
4358,8632.0498058,1985.3398448,8518.5009778
4375,8262.8798838,1887.7698978,8514.9716808
4396,8267.4394538,1867.7398688,8436.5810558
4413,8157.7397468,1989.6998298,8673.9814458
4414,8522.3203128,2015.4198008,8390.4814458
4445,8099.4199228,2036.5198978,8608.1210948
4448,8373.3095708,1920.8698738,8457.2216808
4497,7966.0898448,1973.1698008,8579.4716808
4506,8473.0195318,1977.9198008,8479.4316418
4538,8166.2700208,1918.3398448,8551.8115238
4564,8070.5000008,2061.8598638,8640.9111338
4572,8413.0400398,1962.9698498,8541.1611338
4591,8189.5800788,1984.7398688,8584.7509778
4592,8275.2294928,1962.8298348,8667.6210948
4606,7828.3598638,2114.1298838,8703.6210948
4692,8118.0698248,1927.0198978,8439.0810558
4702,7940.1298838,2114.7297368,8694.6914068
4714,8510.0195318,2021.9998788,8449.6611338
4723,8084.7299808,2017.3298348,8642.3916028
4751,7986.8701178,1991.3298348,8640.7109388
4759,8479.6601568,1854.9798588,8344.8710948
4764,7784.1201178,1973.8898938,8471.0117198
4768,7938.2099618,1942.7398688,8600.9609388
4775,8517.0400398,2004.9298108,8390.0312508
4823,8326.5498058,1915.5798348,8532.3310558
4848,8306.6103528,1930.8698738,8589.1816418
4875,8185.7500008,1891.3698738,8433.2910168
4976,8283.0898448,2017.5798348,8681.8515628
4984,8055.4799808,1884.6798108,8467.7509778
5013,7989.8598638,1954.1998298,8538.3515628
5027,7515.1499028,2179.8798838,8556.1015628
5049,8296.4394538,1813.7799078,8468.2314458
5070,8206.3994148,2004.8298348,8613.8017588
5094,8141.2900398,1878.3999028,8432.0712898
5103,8399.1601568,1927.2398688,8523.8115238
5106,8491.2802738,2047.8298348,8441.9716808
5136,8109.1201178,1900.3598638,8436.6914068
5173,7617.2700208,2064.5297858,8477.8417978
5218,8156.5600598,1871.8098148,8471.4208988
5226,8181.3198248,1936.5598148,8496.9111338
5227,8590.8203128,2029.1499028,8500.5410168
5248,8387.2099618,1899.4398198,8499.6416028
5262,8346.0800788,1957.9898688,8586.8710948
5291,8343.5595708,1965.2799078,8673.1210948
5298,8405.8398448,1850.4598398,8445.5917978
5332,7621.4897468,2015.5798348,8469.8515628
5337,7583.1000988,2106.6999518,8423.9609388
5409,7655.5498058,2166.7297368,8532.1708988
5426,7979.6201178,2051.8098148,8687.9111338
5427,7795.0200208,2142.2998058,8651.9414068
5435,8220.9199228,1971.4398198,8583.3310558
5446,8237.8798838,1999.6198738,8612.7412118
5472,7837.2397468,1990.2098398,8568.7617198
5514,8044.9096688,1856.7698978,8493.2011728
5523,8046.4697278,1955.3598638,8586.4912118
5543,8259.5703128,1993.6698008,8645.1513678
5589,7839.1699228,2006.6898198,8605.2216808
5591,8058.8100598,1978.7698978,8573.0917978
5595,8158.4697278,1962.5798348,8603.0615238
5612,7503.4077158,2172.6599128,8500.9316418
5613,7500.2377938,2094.5197758,8463.3212898
5660,8234.4199228,1945.9998788,8453.4912118
5728,8332.1699228,1854.7198498,8583.6513678
5733,7477.4550788,2168.9499518,8547.9414068
5776,8065.3398448,1919.8098148,8409.9511728
5787,7887.8598638,1941.7098398,8565.3310558
5810,7861.7099618,1958.0698248,8534.8710948
5830,8429.9599618,1988.6499028,8536.2314458
5834,8068.0898448,2038.9099128,8606.6015628
5874,8278.2998058,1988.2998058,8658.2412118
5899,7494.9936528,2086.0798348,8440.2011728
5907,8258.2099618,1855.6599128,8414.9316418
5933,8507.2900398,2062.9699718,8542.9814458
6024,7855.4199228,1934.3698738,8529.4609388
6069,7882.6796888,1944.5698248,8569.6308598
6078,8274.0996098,1947.5198978,8594.8710948
6105,7933.1997078,2017.0299078,8658.5712898
6139,8301.2597668,2000.6798108,8682.7812508
6203,8204.5595708,1996.5397958,8608.8017588
6231,8309.2099618,1959.9498298,8647.7216808
6232,7821.7597668,1973.7198498,8541.4912118
6245,7742.9697278,2034.7298588,8585.6113288
6259,7625.7500008,2064.1499028,8523.0214848
6327,7778.2099618,2119.0798348,8668.1513678
6345,7643.1899418,2167.6999518,8533.9716808
6381,8278.9599618,1866.6398938,8426.2011728
6399,8402.3300788,1971.8298348,8615.8417978
6485,7621.2900398,2046.1298838,8523.3212898
6517,7806.4497078,1995.0998548,8498.9814458
6539,8007.1997078,1967.2698978,8566.3310558
6544,7793.7500008,2121.9499518,8637.2714848
6554,7502.9980478,2216.6198738,8522.4316418
6590,7527.8398448,2254.4897468,8625.3613288
6612,8371.0400398,1904.5299078,8465.8310558
6620,8009.8500988,1930.6898198,8532.1113288
6621,8193.1699228,1858.7098398,8436.4814458
6626,8461.3701178,2023.8298348,8532.1113288
6627,8151.5498058,2042.6398938,8696.2812508
6659,8178.8701178,1889.8798838,8445.7216808
6677,7739.2397468,2015.0598148,8616.5917978
6681,7633.3701178,2119.1198738,8574.6816418
6687,8167.1596688,1967.4798588,8568.3710948
6694,8295.2099618,1896.5798348,8616.6708988
6698,8046.0297858,1977.6298838,8578.3417978
6726,8038.5297858,1908.2098398,8528.2109388
6754,7994.2500008,2075.2297368,8625.3710948
6764,7413.1376958,2135.8398448,8403.2617198
6767,7651.6499028,2239.2597668,8648.2314458
6768,8299.6201178,1965.6398938,8673.6816418
6769,7826.0000008,2050.5798348,8659.6914068
6790,8421.8701178,1964.0299078,8533.6113288
6798,8418.0898448,1961.0498058,8476.7617198
6841,8614.9101568,1969.0998548,8428.1513678
6901,8123.4497078,2054.9399418,8699.7617198
6921,7741.4897468,2044.1198738,8648.2011728
6966,7595.1298838,2047.3098148,8501.2412118
7008,8443.9599618,1940.7198498,8443.5312508
7040,7855.0898448,1961.9598398,8548.2617198
7052,8291.2001958,1998.3999028,8706.1308598
7092,8046.9897468,1923.2799078,8496.0312508
7119,7852.5498058,1939.2698978,8527.4511728
7129,8370.8496098,1884.4698498,8447.0712898
7213,8404.7998058,1870.8698738,8506.4013678
7216,8240.8701178,2015.4298108,8659.9316418
7274,8049.1899418,2012.8498548,8619.3115238
7277,8180.5698248,2055.7998058,8653.5312508
7298,8429.7597668,2029.3999028,8612.3808598
7352,8434.7197278,1953.3298348,8542.6914068
7361,8370.2294928,1964.6398938,8658.3515628
7396,8063.9897468,1947.0798348,8521.9716808
7398,8078.5698248,1896.2198498,8431.3212898
7412,8067.8300788,2008.8798838,8624.5214848
7421,8309.0898448,1929.8198248,8599.6708988
7443,7752.3701178,2110.1599128,8691.5117198
7484,8508.8496098,2018.9998788,8461.4316418
7523,8294.0302738,2022.6798108,8642.2109388
7545,8486.9697278,1922.7598888,8296.6113288
7547,8592.8095708,2032.4598398,8406.9609388
7552,7887.6298838,2074.6098638,8658.4609388
7559,7735.8798838,2025.9298108,8558.0517588
7569,7852.3701178,1959.7198498,8517.1210948
7634,7578.6298838,2156.3898938,8462.5117198
7656,8453.6699228,1990.0698248,8488.2617198
7663,7824.8896488,2000.6599128,8570.7216808
7672,8006.6899418,1955.8398448,8599.3212898
7682,8042.2299808,1978.1599128,8627.4414068
7700,8108.6899418,1891.7799078,8431.8310558
7744,8419.2402348,1999.5098888,8496.3916028
7774,7599.1298838,2075.9199228,8476.1416028
7818,7995.6699228,1957.3098148,8537.4912118
7844,7952.8598638,1887.5198978,8490.4912118
7858,8056.3300788,1893.7198498,8457.9912118
7873,8259.3300788,2013.0598148,8666.2011728
7874,8121.9199228,1933.4099128,8475.2216808
7883,8597.7802738,2075.3098148,8457.5517588
7943,8148.5297858,1872.9099128,8450.6816418
7961,8342.4902348,1969.1298838,8580.5214848
7987,7873.3701178,1936.0598148,8552.0810558
7996,8668.7197278,1975.0898448,8566.2216808
8003,8229.2402348,1926.2398688,8536.0410168
8035,7608.3398448,2014.3898938,8474.6816418
8046,7842.3300788,1993.0397958,8573.5615238
8092,8622.3994148,1995.4198008,8518.4316418
8094,8529.2900398,1983.6298838,8494.8916028
8104,8481.4902348,1920.5498058,8347.2812508
8108,8246.2001958,1947.3598638,8412.7109388
8152,8148.2397468,1899.4698498,8499.6308598
8160,8217.9501958,1955.0798348,8594.4814458
8184,8483.6396488,1935.2098398,8364.8710948
8200,7940.3198248,2053.3698738,8681.6611338
8267,8205.6396488,1898.5598148,8541.7812508
8299,8219.7695318,2042.3498548,8665.4013678
8330,8548.3603528,1997.6599128,8452.2314458
8337,7458.2719738,2128.1298838,8457.3310558
8339,7777.5698248,2152.7797858,8682.0312508
8344,8272.8398448,1861.1798108,8427.7812508
8416,8006.2197278,2064.0698248,8652.5917978
8454,8437.6298838,2006.3598638,8512.8212898
8472,8067.2700208,2017.7298588,8600.4111338
8496,8017.4599618,2039.7998058,8639.7812508
8500,8327.7900398,1908.7498788,8588.5615238
8533,8416.5400398,1925.6898198,8441.7617198
8553,8158.4497078,1875.2998058,8465.5009778
8563,7744.1098638,2103.0197758,8663.2314458
8582,8069.2099618,2024.1398938,8648.9716808
8585,8052.3598638,2023.7598888,8693.3017588
8591,7465.8007818,2083.0698248,8491.9111338
8606,7709.7299808,2197.2199718,8627.3916028
8620,8451.1396488,1970.8898938,8435.5917978
8623,7569.1796888,2191.9897468,8483.0410168
8634,7828.0097668,1968.5698248,8544.5214848
8635,7673.1098638,2095.7199718,8621.4912118
8684,8431.7099618,1873.4198008,8396.3808598
8685,7685.7597668,2143.4797368,8622.3310558
8689,7884.2197278,2060.7397468,8652.4609388
8694,8546.2802738,2043.7598888,8442.6816418
8760,8171.1201178,1921.9998788,8503.6513678
8781,7454.1708988,2126.6799328,8463.4316418
8798,8312.2402348,1885.0098888,8603.4609388
8802,8390.8398448,1894.3598638,8468.2011728
8807,8383.6601568,1976.1298838,8659.1513678
8815,8436.5000008,1954.6599128,8499.6113288
8817,7809.9399418,1983.1098638,8499.2011728
8831,7651.2299808,2242.1398938,8632.8017588
8833,7428.5390628,2171.3798838,8448.8515628
8888,8206.8203128,1833.3598638,8456.9208988
8896,7739.4799808,1957.2998058,8509.8212898
8926,7491.9267588,2326.9599618,8609.4609388
8957,8463.4101568,1981.9898688,8482.2509778
8979,8295.4394538,1980.3598638,8687.5214848
9045,8300.0498058,2007.7998058,8667.4716808
9075,8115.4697278,1884.9598398,8438.0517588
9119,8114.1796888,2036.5598148,8641.8808598
9139,8453.2597668,1957.9798588,8482.5009778
9160,8137.2099618,1993.9998788,8590.4912118
9174,7445.2167978,2111.5798348,8444.9111338
9227,7965.1499028,1961.9198008,8646.1308598
9237,8183.4799808,1955.7198498,8591.5917978
9238,7504.5146488,2091.3298348,8410.3710948
9271,8684.4501958,1930.3698738,8364.5117198
9273,8232.4794928,1891.2398688,8450.7011728
9274,8296.7597668,1812.8498548,8490.6708988
9298,8276.4501958,1915.0898448,8624.5410168
9321,8511.4902348,2033.3898938,8443.2714848
9343,7924.7099618,2076.9099128,8683.0917978
9345,7716.6796888,2054.3198248,8638.6914068
9412,7572.3198248,2154.1298838,8457.6816418
9429,7570.9296888,2177.7397468,8481.4814458
9449,8482.6796888,1986.2498788,8524.2109388
9452,7724.8896488,1992.3298348,8539.2412118
9456,8133.3100598,1996.1898198,8642.9609388
9457,7755.1899418,2139.9299328,8732.6513678
9479,8283.0996098,1912.6698008,8554.2011728
9492,8295.5595708,1959.1198738,8638.3417978
9530,7693.2597668,2128.4997568,8617.2314458
9540,8363.3203128,1855.8398448,8507.4511728
9550,7685.9799808,2068.8898938,8556.5117198
9590,7588.5800788,2113.5598148,8573.6513678
9624,7754.6396488,2144.7797858,8685.7011728
9629,7569.0400398,2205.8698738,8501.4111338
9648,7809.2500008,1939.6398938,8490.3310558
9674,7830.2500008,1969.0098888,8547.2216808
9689,7724.4199228,2113.0698248,8671.5917978
9754,8590.9296888,2075.7998058,8484.8808598
9762,7798.0000008,2050.0498058,8551.4814458
9771,7623.9096688,2116.2897958,8563.3710948
9783,8385.1494148,1920.4398198,8488.1513678
9795,7994.2299808,2059.5498058,8664.7011728
9826,8068.8300788,1978.5397958,8556.4609388
9834,8171.9599618,1873.5598148,8447.5917978
9840,8162.3798838,1881.7398688,8470.5810558
9870,7517.1596688,2262.7297368,8642.9912118
9927,7705.6298838,2033.6599128,8508.9511728
9948,8497.5000008,2018.8598638,8442.0517588
9982,7751.9399418,1960.6098638,8516.9814458
9988,7697.9497078,2193.8999028,8688.8808598
9995,8150.6000988,1956.8999028,8607.7412118
10020,8240.3603528,1928.4698498,8583.6113288
10068,8194.1494148,1862.8798838,8521.5810558
10099,7569.5800788,2111.4599618,8423.1308598
10107,8221.7597668,1892.8598638,8524.1914068
10119,8009.6000988,1990.1798108,8593.4814458
10127,7959.7197278,2109.0097668,8679.6611338
10132,8477.0595708,1943.4998788,8394.5517588
10139,8088.6000988,2001.4798588,8594.2509778
10142,8057.7797858,1935.0299078,8552.3310558
10169,8186.6699228,1909.1398938,8449.5517588
10178,7595.4096688,2048.9199228,8475.7314458
10184,8405.3603528,1871.2198498,8508.7617198
10216,7714.9799808,2017.1198738,8568.8310558
10217,8063.6899418,2074.7099618,8664.0917978
10262,8042.3500988,1956.3798838,8583.5712898
10301,8148.6298838,1882.9698498,8475.6513678
10303,8229.2597668,1932.2598888,8543.6416028
10308,7970.6796888,1957.7298588,8589.7216808
10371,7628.4897468,2192.0297858,8657.9013678
10394,8200.7998058,1901.3698738,8489.1210948
10427,8191.7397468,2001.0698248,8640.8515628
10434,7687.9199228,2158.9299328,8650.0312508
10542,7877.2197278,1894.3098148,8517.2617198
10579,7488.0229498,2282.2797858,8579.1210948
10598,7655.1098638,2156.8798838,8553.2910168
10624,8247.3701178,1947.0998548,8521.5410168
10631,7570.9599618,2178.7297368,8403.9814458
10659,8273.1894538,1861.9898688,8571.3310558
10700,7732.7597668,1991.1398938,8549.5410168
10701,7508.7968758,2163.0498058,8504.8017588
10710,8590.2998058,2041.3398448,8420.0009778
10717,8244.0800788,2026.3398448,8608.9912118
10761,8156.4199228,1854.9298108,8453.0009778
10792,8127.6997078,2023.4598398,8635.0517588
10805,8587.9794928,2039.1398938,8519.7216808
10808,8147.6298838,1860.5998548,8513.9814458
10822,7734.1098638,2015.9398198,8590.0214848
10851,8348.7402348,1920.1499028,8632.2109388
10903,8296.2001958,2005.6298838,8651.9111338
10908,8105.6396488,1907.2098398,8472.1708988
10914,8161.6499028,1984.6698008,8611.9013678
10921,8203.5898448,1866.9798588,8438.3916028
10941,7795.3896488,2026.4498298,8548.5615238
11006,7546.5000008,2077.0798348,8461.0917978
11049,7607.7597668,2070.1398938,8469.8613288
11051,7419.1088878,2194.3598638,8460.8017588
11114,8369.1201178,1898.7799078,8439.6015628
11136,7663.7797858,2045.4498298,8602.6210948
11201,7688.3300788,2001.1298838,8480.1416028
11214,7497.2929698,2218.8598638,8516.4208988
11221,8651.0302738,2082.0998548,8430.0712898
11229,7615.3999028,2171.9199228,8620.6308598
11280,8051.8798838,2068.3198248,8698.8017588
11303,8308.2695318,1962.4099128,8723.7412118
11305,8172.8701178,1895.8898938,8404.0517588
11319,7795.5097668,2049.4099128,8571.7714848
11348,8290.6699228,1958.2698978,8665.7109388
11429,7494.4716808,2239.6398938,8556.5712898
11469,7940.0800788,2113.1999518,8697.9716808
11485,7693.1298838,1989.9898688,8492.1015628
11492,7811.7397468,2087.5097668,8673.4814458
11501,8237.6201178,2028.3698738,8664.7617198
11504,8023.5297858,1928.3098148,8543.0917978
11546,7651.3300788,2124.5798348,8455.7216808
11586,7574.4497078,2096.3098148,8377.8017588
11609,8479.7099618,2032.9598398,8557.4511728
11657,7627.8896488,2072.4499518,8496.5615238
11679,7790.5400398,2141.3698738,8668.0410168
11732,8387.1601568,1920.5698248,8583.4013678
11740,7725.7299808,2109.8198248,8728.0312508
11741,8171.9897468,2031.7698978,8676.0214848
11746,7767.7797858,2151.1298838,8669.8417978
11760,7537.7900398,2065.2397468,8481.1914068
11804,8373.5498058,1995.5198978,8640.9716808
11861,7603.0800788,2220.2897958,8673.2011728
11891,8303.1201178,2026.4198008,8667.8808598
12004,7816.1499028,2109.8298348,8741.1611338
12033,8118.9897468,2042.4598398,8628.0312508
12054,8058.8701178,2074.5698248,8680.2617198
12090,7425.8037118,2160.3098148,8455.3613288
12098,7770.5498058,2087.8398448,8640.5009778
12125,8378.1103528,1886.1898198,8428.1611338
12306,8006.2998058,1997.3198248,8582.3710948
12348,7515.9897468,2159.4897468,8596.7910168
12377,7822.7700208,2060.1298838,8703.4414068
12378,8303.0898448,1916.4099128,8620.3916028
12401,8296.6494148,1993.6198738,8642.8515628
12446,8304.9199228,1840.7398688,8410.0117198
12447,7508.5810558,2201.2797858,8547.6708988
12493,8347.3994148,1991.1198738,8630.1113288
12510,8227.5498058,1958.3798838,8595.9511728
12513,8095.1699228,1925.5397958,8464.4208988
12554,8248.7802738,1975.9398198,8611.2714848
12562,7693.3598638,1992.9099128,8476.4912118
12602,7750.0200208,2079.4399418,8626.1015628
12624,8525.1601568,2019.2998058,8435.1513678
12643,7770.1699228,1955.3898938,8480.4111338
12671,8474.9501958,1997.8798838,8430.7714848
12693,7729.8598638,2106.3898938,8665.7109388
12744,8543.2001958,2002.2298588,8454.7216808
12753,8413.9501958,1911.4498298,8294.5712898
12758,8037.7299808,2061.6899418,8654.5410168
12762,7952.4599618,1930.3598638,8512.1113288
12764,7706.5698248,2226.7897958,8645.6816418
12801,8336.5302738,1897.6599128,8537.6611338
12843,8369.3203128,1960.8198248,8536.2412118
12844,8357.5800788,1825.4398198,8443.2011728
12873,8679.8095708,2061.1699228,8326.0214848
12905,7586.5698248,2177.5397958,8459.5810558
12951,7469.3178718,2088.5197758,8457.9912118
12972,8056.8100598,1920.4898688,8465.1210948
13037,7997.2797858,2047.2799078,8642.8417978
13041,7987.7099618,1964.4498298,8646.7011728
13065,8687.7802738,1977.9498298,8406.3808598
13120,8138.5898448,1939.0498058,8567.9111338
13121,8138.8300788,2012.8398448,8675.0410168
13131,8264.2900398,1961.4198008,8664.7314458
13191,7884.8300788,2071.1298838,8671.7011728
13200,8404.5000008,1843.0397958,8430.5615238
13302,8588.5800788,2073.9499518,8476.4511728
13330,8181.0698248,1863.4398198,8457.4111338
13332,8022.6298838,1945.9898688,8509.9414068
13336,8317.5898448,1980.0698248,8685.8515628
13344,8458.2597668,1979.6798108,8512.7812508
13411,7532.6899418,2058.3898938,8505.6416028
13418,8172.0200208,1960.3698738,8537.2314458
13422,8046.7597668,1957.4498298,8551.4111338
13458,7995.6298838,2014.0798348,8644.8310558
13486,8019.6899418,2052.9499518,8677.1308598
13508,8085.3598638,2007.9398198,8628.8515628
13560,7567.4096688,2107.4797368,8404.2011728
13636,7634.4697278,2077.3398448,8517.0312508
13643,7584.7099618,2125.4199228,8420.8710948
13677,8074.3300788,2042.8798838,8639.6914068
13697,8417.7402348,1932.9698498,8408.4912118
13740,8055.7197278,1975.9498298,8561.1113288
13757,8392.1699228,1891.7298588,8464.3515628
13769,7991.8198248,2049.7597668,8671.0312508
13788,8389.5195318,1967.0198978,8629.3017588
13807,8080.8500988,1909.2598888,8458.6015628
13829,7815.3300788,2038.4298108,8684.3115238
13863,8209.9599618,1878.3798838,8445.3515628
13869,8181.5800788,1878.3098148,8459.3710948
