gid,x,y,z
1510,8537.1894538,3095.4577648,9589.9316418
1516,8876.6494148,2792.9499518,9521.6113288
1527,8803.5498058,2892.9079598,9389.0214848
1555,8837.7001958,3004.0197758,9516.3310558
1594,8177.7597668,3196.2597668,9554.1210948
1599,8363.2998058,3024.7558598,9515.5517588
1604,8952.6103528,2970.0527348,9522.3310558
1614,8423.8994148,3197.8688968,9621.1308598
1637,8601.0703128,2890.7409678,9537.4609388
1677,8645.1601568,2951.5668958,9487.8212898
1695,8819.0703128,3186.1088878,9448.5214848
1705,8574.5996098,2968.5717778,9478.5117198
1714,8824.4394538,2977.0517588,9359.5615238
1741,8588.8896488,2970.3518078,9512.0712898
1786,8189.0000008,3096.6589368,9487.5712898
1847,8181.2299808,3250.1479498,9545.5517588
1866,8860.8603528,3038.9829108,9462.5615238
1878,8668.9296888,2957.3178718,9430.2109388
1887,8010.0498058,3328.2238778,9502.8212898
1894,8263.2900398,2993.0649418,9506.2509778
1911,8266.6894538,3270.2277838,9595.2216808
1912,8502.6201178,2919.4418958,9528.9716808
1916,7921.2197278,3447.2658698,9428.0517588
1958,8217.6298838,3198.3388678,9612.8515628
1962,8254.3701178,3043.7397468,9503.7910168
1965,8382.2001958,3010.9377448,9491.3017588
1968,8413.0195318,3177.1767588,9651.2011728
1992,8673.7402348,2978.2429208,9469.5615238
2017,8546.2500008,2917.0358898,9456.4414068
2035,8181.4296888,3258.8498548,9635.4013678
2039,8953.3496098,3038.6428228,9500.1015628
2043,7919.5097668,3431.9448248,9443.5009778
2079,8154.9799808,3068.1848148,9464.5410168
2098,8874.0498058,3002.9138188,9463.4111338
2126,8594.2597668,2958.2858898,9583.0117198
2146,8740.2294928,2977.4467778,9455.4208988
2167,8394.8496098,2944.7739268,9579.9511728
2191,8401.7695318,2929.8608408,9530.6015628
2192,8564.9599618,2913.7258308,9478.4716808
2227,8465.1201178,3121.5998548,9697.9208988
2279,8005.4497078,3135.7907718,9422.4111338
2290,8264.6396488,2969.0708018,9514.6308598
2295,7965.4497078,3161.8208018,9401.3310558
2316,8409.5996098,3030.2868658,9550.0410168
2337,7911.4497078,3402.8149418,9437.6914068
2367,8409.2597668,3060.1337898,9560.6416028
2401,8970.7802738,3008.2358408,9468.4511728
2448,8068.1499028,3114.3039558,9497.4208988
2452,8820.1396488,2972.2697758,9393.9208988
2481,8133.0097668,3113.2358408,9488.4716808
2490,8522.5498058,3124.9587408,9640.6513678
2499,8166.1997078,3128.5388188,9550.1416028
2545,8421.8896488,2989.7719738,9521.5410168
2551,7927.8896488,3385.7849128,9548.9111338
2555,8634.0302738,2953.6257328,9592.1113288
2583,8678.2402348,3034.9929208,9523.2011728
2601,8211.7099618,3179.3149418,9570.1816418
2618,8373.0195318,3023.1928718,9481.4814458
2642,7955.6997078,3476.4199228,9454.4609388
2662,8692.2998058,3044.8688968,9621.5712898
2685,8830.5498058,3107.6848148,9470.6513678
2690,8564.3896488,3070.4848638,9582.0615238
2704,7889.5200208,3388.3378918,9438.7216808
2719,8960.5195318,3080.6989758,9458.8916028
2732,7913.1000988,3381.7297368,9541.2910168
2735,8391.7998058,3048.3879398,9565.2910168
2738,8797.9296888,2995.8818368,9475.0312508
2760,8282.4394538,3057.5029308,9568.5517588
2771,8258.1298838,3034.4248058,9520.2910168
2778,8565.1494148,2914.5029308,9482.3710948
2809,8600.8994148,3095.3818368,9602.5517588
2824,8422.3701178,2937.2109388,9496.0917978
2828,8210.7294928,3075.6799328,9570.5214848
2838,7903.1596688,3217.8659678,9362.1113288
2859,8228.4599618,3186.5019538,9570.5117198
2894,8347.3896488,3185.9147958,9584.7314458
2914,8950.8300788,2905.3869638,9349.4111338
2916,8952.5898448,2927.0449228,9466.1308598
2931,8502.3603528,3044.2497568,9572.5410168
2984,8709.9501958,2914.0588388,9537.6416028
3014,7894.6499028,3265.4938968,9359.6113288
3015,8251.7402348,3241.0749518,9623.2812508
3042,8468.5400398,3152.2988288,9616.3310558
3067,8412.1298838,3061.5019538,9652.8916028
3071,8486.0000008,3081.5039068,9662.0615238
3084,7942.2197278,3384.9648448,9438.6210948
3146,8243.0097668,3177.5417488,9583.4208988
3148,8494.0000008,2893.1408698,9493.5517588
3166,8765.4794928,3003.3669438,9395.7412118
3207,8160.4096688,3048.2607428,9447.9912118
3214,8955.6796888,3094.5158698,9376.7412118
3218,8304.0000008,2981.0498058,9520.2011728
3237,7912.9697278,3418.0068368,9437.4208988
3252,7898.1000988,3460.6708988,9493.4316418
3256,8557.7001958,2983.2368168,9528.3710948
3283,8485.1494148,3027.9858408,9621.9814458
3287,8847.6103528,3029.8989268,9499.9814458
3304,8396.0195318,3189.4328618,9611.5517588
3311,8163.8598638,3090.5837408,9465.4814458
3332,8282.7402348,3247.9709478,9552.0009778
3336,7948.7998058,3208.2729498,9375.5312508
3337,8308.5703128,3077.0488288,9592.0810558
3350,8233.1201178,3026.2038578,9456.7509778
3360,8965.6699228,3073.3198248,9363.9111338
3364,8149.6899418,3193.8378918,9550.9208988
3368,8334.3496098,2895.5878918,9599.1513678
3415,8697.9794928,3095.3098148,9646.3017588
3450,8132.3598638,3338.3039558,9549.1308598
3470,8201.7695318,2990.3317878,9509.5517588
3489,8664.0400398,3045.1718758,9512.8710948
3499,8383.3203128,3027.7629398,9488.6308598
3500,8140.2299808,3041.6237798,9537.5312508
3551,8746.2998058,2945.9738778,9501.3417978
3563,8250.0400398,3168.1608898,9580.0615238
3569,8318.0195318,2985.0708018,9544.5214848
3598,8289.9501958,3227.0659188,9576.3310558
3607,8262.3300788,3130.3627938,9595.3212898
3614,8818.2802738,3101.6599128,9439.7216808
3647,7899.0297858,3488.2077648,9435.5214848
3662,8481.9394538,3122.5717778,9612.3515628
3665,8494.4296888,2958.5449228,9537.2314458
3680,8667.8701178,3150.5607918,9567.1816418
3684,8271.2001958,3151.9138188,9589.0214848
3733,8777.6201178,3005.6867688,9378.0312508
3791,8434.7500008,2990.5307628,9571.4111338
3843,8250.1396488,3069.0349128,9547.3710948
3864,8304.1298838,3083.8217778,9533.5712898
3887,8205.4199228,3066.5559088,9569.4208988
3898,7960.3500988,3331.0949718,9462.5312508
3916,8555.2597668,2965.8837898,9620.2216808
3951,8623.7500008,2973.9499518,9647.0312508
3961,7919.6699228,3133.5917978,9421.7011728
4025,8218.7402348,3188.6638188,9603.5615238
4040,8533.9599618,2903.8039558,9516.7509778
4045,8472.2294928,3183.0798348,9603.4013678
4067,8660.9697278,2892.7519538,9483.9316418
4111,8413.9101568,2970.2829598,9536.1914068
4115,8178.5698248,3074.7529308,9487.1416028
4123,8600.4394538,2935.2309578,9530.5615238
4141,8172.1796888,3279.2797858,9546.4716808
4157,7921.3398448,3441.8708508,9500.9414068
4161,8917.3496098,3109.8898938,9440.9716808
4204,7924.8398448,3186.0759288,9459.8515628
4238,8733.6298838,2932.9809578,9488.2617198
4264,7976.2797858,3315.1918958,9451.5917978
4314,7929.7299808,3267.3208018,9402.3710948
4315,8267.5703128,3127.4157718,9577.4814458
4335,7984.2797858,3331.2077648,9554.9609388
4340,7951.0097668,3205.6247568,9357.3017588
4351,8011.0200208,3289.6557628,9448.7109388
4362,8965.0498058,2978.6188968,9393.5410168
4391,8135.1396488,3201.6538098,9566.0917978
4398,8853.5898448,3074.6347668,9560.2314458
4404,8386.6601568,3152.5598148,9622.1015628
4442,8065.4296888,3131.5639658,9474.1708988
4463,8927.1494148,2849.6508798,9468.4814458
4464,8907.8701178,2929.0119638,9454.7314458
4496,8408.6201178,2888.5837408,9547.5712898
4521,8164.0600598,3213.3259288,9515.7812508
4569,8012.8398448,3184.4548348,9436.5214848
4574,8677.7802738,3120.5119638,9616.7812508
4584,7951.7597668,3430.1059578,9445.5810558
4590,7941.4799808,3469.2387708,9476.6914068
4631,8659.5000008,3138.8398448,9599.9414068
4632,8476.8701178,3142.3107918,9604.9414068
4671,8793.4902348,3026.2639168,9473.8916028
4695,8221.2597668,3071.3227548,9513.4912118
4721,8820.0195318,3156.5927738,9444.8017588
4744,8896.5000008,3034.2988288,9311.5009778
4762,7926.0200208,3262.3698738,9438.4511728
4809,8437.6601568,2969.1188968,9526.0410168
4856,8381.6298838,3084.9638678,9538.0117198
4887,8867.5097668,2985.3979498,9533.5410168
4907,8901.4501958,2941.3168958,9452.5312508
4910,8847.8203128,3115.7087408,9487.2314458
4950,8751.4199228,2925.6418468,9560.2011728
4969,8713.9394538,2910.0578618,9492.5009778
4974,8543.7900398,2849.9858408,9538.2812508
5016,8955.9296888,3102.4877938,9465.6708988
5026,8727.8603528,2889.8518078,9490.1816418
5032,8958.0800788,2923.9067388,9672.4316418
5089,8416.6796888,3012.1088878,9494.0410168
5099,8772.7597668,3064.0668958,9517.5712898
5139,8898.2998058,2914.8388678,9454.5009778
5143,8302.4794928,3203.1499028,9632.7011728
5167,8162.2197278,3204.1328128,9479.6416028
5187,8456.4394538,3092.1469738,9626.9814458
5200,8183.7197278,3197.2487798,9481.3115238
5214,8864.9794928,3009.5278328,9438.9208988
5231,8918.0097668,2899.9167488,9372.7216808
5272,8720.7998058,2912.0717778,9534.6513678
5274,8471.1201178,3101.8969738,9563.5214848
5339,8576.0498058,3103.9658208,9649.9912118
5348,8132.6098638,3280.4458018,9555.4208988
5364,7940.6201178,3200.7009288,9407.7714848
5375,8649.7695318,2947.7578128,9504.5517588
5379,8220.2001958,3134.6948248,9561.9414068
5389,8871.7001958,3114.7087408,9479.2412118
5395,8189.7397468,3097.2158208,9485.1210948
5416,8209.8300788,3212.3269048,9534.7216808
5440,8430.5800788,3022.0659188,9552.3916028
5449,8473.5498058,3026.3889168,9610.4316418
5485,8663.3496098,2998.3469248,9470.1708988
5536,8233.5302738,3239.1938488,9561.9208988
5560,8286.9501958,3121.8178718,9563.6015628
5600,8742.8300788,2967.9997568,9586.2812508
5608,8184.1899418,3070.9089368,9491.7910168
5625,8948.5498058,2904.3837898,9471.4208988
5652,7951.1596688,3433.8459478,9448.8710948
5656,8261.4101568,3192.9897468,9499.9111338
5669,8200.5800788,3187.4797368,9590.7216808
5692,8855.1699228,3113.5297858,9483.0410168
5699,8284.4296888,3024.2148448,9577.3710948
5709,8592.7998058,3037.4548348,9606.0517588
5722,8600.4101568,3025.0659188,9540.7412118
5732,8965.2001958,2973.9838878,9360.6816418
5743,8075.7299808,3136.7719738,9455.4208988
5766,8480.8603528,3022.7687998,9535.0615238
5770,7933.8798838,3164.1179208,9469.0009778
5771,8206.9199228,3162.6479498,9541.0410168
5793,8410.5996098,2997.8007818,9525.8613288
5841,8172.1499028,3322.9147958,9553.2314458
5946,8489.4199228,2924.7497568,9474.0712898
5952,7999.9897468,3322.1337898,9419.5117198
5959,8841.2695318,2955.1647958,9438.8212898
5964,8761.8203128,2858.9997568,9430.3808598
5979,8655.5800788,2917.7187508,9484.9316418
5982,8241.6494148,3250.2888188,9590.5810558
5985,8303.8398448,3261.3757328,9587.9316418
5988,8378.4794928,3014.2968758,9519.1513678
5994,8308.7597668,2982.8337408,9522.3310558
6015,8393.9902348,3038.8969738,9555.2910168
6032,7943.7700208,3427.2878428,9466.1914068
6044,7931.1796888,3422.5358898,9430.7011728
6062,8450.3896488,3107.1169438,9623.3212898
6087,8401.0595708,3056.0979008,9560.8916028
6089,8300.9394538,3196.6137708,9608.9912118
6098,8617.4394538,3046.1738288,9645.1708988
6102,7951.1098638,3423.9008798,9459.6113288
6109,8661.6494148,2895.5727548,9471.3916028
6114,8787.1494148,3098.3999028,9433.4013678
6123,8146.6000988,3146.0598148,9452.8613288
6138,8435.8203128,3009.2238778,9526.3613288
6144,8432.7500008,3021.1777348,9531.4208988
6166,8214.4101568,3073.0307628,9490.1113288
6170,8262.8203128,3067.1257328,9536.1914068
6176,8292.6396488,3040.9677738,9613.0117198
6177,8156.1396488,3270.5007328,9546.9111338
6207,8525.5996098,2992.5119638,9510.0517588
6219,8265.1796888,2982.2219248,9486.6816418
6228,8188.1699228,3083.5388188,9521.7910168
6236,8896.4296888,2988.2487798,9399.9208988
6248,8480.6298838,2910.7397468,9561.6015628
6268,8268.0800788,3100.7668468,9531.9208988
6295,8815.3398448,3073.5107428,9382.4208988
6299,8861.1699228,3058.8239758,9619.8613288
6316,8846.7402348,2965.1398938,9610.1914068
6338,7951.7797858,3215.3898938,9350.6611338
6372,7998.9399418,3337.2778328,9495.3710948
6392,8072.7597668,3153.7707528,9511.6816418
6426,8368.3798838,2968.7648938,9470.8310558
6487,7974.3500988,3198.4929208,9425.8613288
6495,7893.8896488,3310.7687998,9350.9912118
6502,8372.6699228,3142.8969738,9603.0410168
6518,8242.8496098,3169.2768558,9590.6708988
6526,8898.6396488,3035.7788098,9584.2812508
6682,8601.8798838,3133.9648448,9611.6210948
6696,8404.2695318,2981.6838388,9558.2109388
6705,8132.7597668,3182.6857918,9467.9609388
6746,8799.5097668,2782.4099128,9538.3115238
6756,8810.7294928,2871.3127448,9514.6914068
6765,7916.4497078,3212.9729008,9392.3515628
6809,8822.8798838,3076.8708508,9451.5117198
6823,7903.1098638,3280.5979008,9358.9414068
6847,8801.3896488,2892.2148448,9393.5810558
6848,8491.0800788,2975.4167488,9512.5117198
6864,8833.5800788,3217.0617688,9444.7314458
6878,8188.3798838,3205.8937998,9526.8417978
6920,8179.1396488,3013.8928228,9519.6914068
6933,8675.8798838,2945.8249518,9408.4414068
7001,8288.1601568,2995.5488288,9522.4716808
7006,8594.5996098,3025.7807628,9537.0615238
7017,8161.4799808,3060.9609388,9529.7812508
7072,8912.5898448,2912.8359388,9574.0517588
7073,7923.1596688,3303.5468758,9402.0312508
7113,8911.0195318,3042.9099128,9494.6708988
7120,8805.5800788,2975.4729008,9459.3916028
7123,8639.8095708,2947.2238778,9509.1708988
7135,8133.7597668,3208.4108898,9499.4111338
7140,8462.9794928,2966.8608408,9486.3017588
7142,8377.8994148,2957.6447758,9485.5517588
7145,8610.5800788,3118.0649418,9583.1914068
7199,8833.4101568,3204.2458508,9451.0917978
7210,8713.8398448,2869.6479498,9461.7714848
7211,8452.5996098,3141.9558118,9607.2617198
7222,8777.0703128,2947.4189458,9363.8212898
7247,7914.1396488,3219.8588878,9330.6611338
7258,8291.5595708,3204.1647958,9607.4414068
7270,8423.5898448,3123.1147468,9581.5917978
7278,7936.7900398,3381.0107428,9396.1113288
7289,8753.2500008,3015.3808598,9502.6210948
7301,7978.5498058,3158.2019048,9400.8916028
7303,8864.0302738,2792.7998058,9515.4609388
7306,8774.5595708,3012.8989268,9384.3115238
7326,7918.1298838,3263.7817388,9430.8310558
7341,8890.8095708,2928.2077648,9420.2714848
7423,8128.8701178,3232.0639658,9518.2509778
7426,8113.1396488,3154.1799328,9546.1513678
7436,8496.7099618,3052.9428718,9584.2109388
7444,8716.0400398,2944.6728528,9437.4316418
7495,7920.5400398,3160.0837408,9474.0917978
7514,7981.8701178,3191.7109388,9408.6416028
7521,8827.9296888,2995.9709478,9345.1416028
7538,8279.6894538,3061.7758798,9491.2910168
7544,8777.3896488,3085.7158208,9546.1513678
7568,8762.7402348,3085.8427738,9562.7216808
7631,8387.4296888,2968.3039558,9458.0615238
7633,8143.8999028,3227.8078618,9591.9111338
7723,8366.6699228,3125.2248548,9551.7109388
7726,8053.2797858,3120.6977548,9408.1416028
7787,8824.2597668,2964.1567388,9435.9716808
7792,8371.5898448,3018.3127448,9476.5917978
7804,8661.6201178,2933.7487798,9592.8916028
7823,8654.9394538,2941.3278818,9520.1210948
7850,8833.4599618,3056.0869148,9465.4414068
7877,7917.6298838,3412.6599128,9486.7509778
7949,8837.6201178,3182.4467778,9480.3212898
7951,8779.9394538,3257.9228528,9413.1611338
7957,7959.8500988,3270.9758308,9462.6513678
7984,8848.1894538,3041.6809088,9552.4814458
7991,8761.8896488,2861.4189458,9424.9414068
8009,8525.7998058,2916.1567388,9488.0410168
8036,8439.1396488,3121.5769048,9601.9208988
8087,8713.8798838,2890.0278328,9458.3808598
8119,8004.2998058,3358.4938968,9499.7617198
8121,8758.5996098,3147.2028818,9553.5009778
8130,8803.8701178,3036.6789558,9566.4414068
8133,7905.5400398,3409.5258798,9414.0312508
8140,8899.0302738,3008.2468268,9391.0810558
8148,8223.0400398,3197.6228038,9599.5312508
8167,8266.4902348,3054.7348638,9492.7910168
8176,8888.7695318,3146.7058118,9478.8115238
8191,8225.7001958,3221.0168468,9555.0712898
8218,8395.8798838,2893.9238288,9538.3115238
8221,8533.2900398,2938.2897958,9610.9316418
8279,8829.3896488,3051.2758798,9378.6513678
8282,8749.8994148,3113.7568368,9551.9013678
8293,8951.8701178,3116.1159678,9442.8310558
8304,7947.5200208,3214.7109388,9377.7617198
8305,8275.0195318,3203.5607918,9671.4716808
8306,8408.5703128,3059.3908698,9561.0712898
8307,8777.4199228,3084.6179208,9431.2011728
8312,7956.4897468,3186.4289558,9356.1113288
8341,8965.8095708,3053.9738778,9381.3808598
8360,8392.4697278,2929.0097668,9539.9511728
8367,8199.9394538,3169.8737798,9526.2509778
8380,8009.0000008,3263.4648448,9440.9013678
8385,8373.8095708,3101.8498548,9553.0517588
8426,8256.7695318,3068.2258308,9549.7617198
8467,8829.6103528,3179.9499518,9426.5810558
8468,8295.2500008,3232.7817388,9614.7109388
8509,8239.9794928,3186.9118658,9529.1308598
8511,8667.4394538,3016.0019538,9491.4316418
8512,7914.5498058,3404.3718268,9440.0615238
8515,8325.4794928,3140.0498058,9646.6513678
8570,8451.0195318,3026.7858898,9493.5009778
8586,7969.0498058,3171.2468268,9415.9511728
8595,8202.5195318,3097.5578618,9547.0214848
8601,8837.8300788,3139.8957528,9437.0517588
8629,8487.1796888,3160.3388678,9640.1416028
8653,7923.8300788,3242.8789068,9388.6308598
8657,8368.8701178,3002.9958508,9505.6210948
8665,8007.4497078,3318.8608408,9481.2617198
8686,8647.6894538,2981.5659188,9525.2617198
8687,8525.3300788,2969.2468268,9505.7011728
8774,8301.7001958,2987.5429698,9487.6416028
8832,8809.2998058,3157.8669438,9525.8916028
8842,8082.5800788,3140.6218268,9484.7910168
8869,8182.3598638,3223.7539068,9512.3310558
8883,8289.8300788,3182.2868658,9575.6611338
8919,8402.4101568,3121.0239268,9647.0312508
8928,8731.9599618,2878.7438968,9464.0117198
8930,7932.3896488,3245.7529308,9392.0312508
8939,7976.6997078,3342.6169438,9475.2812508
8943,8502.5800788,3050.9987798,9647.5810558
8980,8427.9794928,3007.5859388,9546.7412118
8994,8211.0898448,3026.2687998,9484.0517588
8999,8726.2402348,2870.4709478,9465.7412118
9004,8306.6494148,3005.5578618,9509.7714848
9009,7935.4199228,3404.3349618,9437.1210948
9028,8703.0000008,2877.0888678,9455.0712898
9041,8549.7099618,2985.9748548,9533.5712898
9043,8344.7294928,3118.5517588,9651.8808598
9049,8134.5498058,3106.3027348,9427.2714848
9069,8752.3994148,2905.6037608,9458.9511728
9113,8590.2900398,3112.7077648,9620.7509778
9125,7915.4799808,3381.9108898,9387.9716808
9126,8396.1894538,2908.7387708,9568.4814458
9128,8245.0498058,3039.1408698,9515.7216808
9135,8241.2099618,3049.8227548,9563.5312508
9137,7899.2998058,3377.1508798,9478.0810558
9145,8971.4296888,3108.0239268,9423.6816418
9149,8554.7402348,3054.7109388,9591.7812508
9151,8820.8798838,3079.4299328,9360.8017588
9186,8286.7500008,3015.6118168,9500.8808598
9232,7917.3999028,3386.9538578,9398.9208988
9254,8418.3701178,3108.4248058,9536.0117198
9318,8756.8300788,3108.5178228,9549.1611338
9334,7947.5800788,3202.3107918,9398.9912118
9360,8553.7294928,2857.5539558,9520.3017588
9368,8380.8398448,3220.2949228,9605.2910168
9379,8921.3701178,2883.3239758,9548.4111338
9388,8431.0400398,2991.0429698,9555.2314458
9404,8446.2099618,2970.3627938,9554.8017588
9427,8298.4394538,3264.0297858,9590.6308598
9438,8972.3203128,2970.8808598,9665.7011728
9439,8281.2695318,3006.4797368,9516.6611338
9446,7931.8896488,3209.7009288,9389.7812508
9455,8917.1601568,2761.3999028,9573.6708988
9465,7899.6596688,3491.8828128,9432.2011728
9489,8726.0195318,2907.6657718,9484.4912118
9490,8557.3701178,2960.3779308,9522.3916028
9493,8836.6396488,3012.7607428,9399.8710948
9497,8481.2900398,3006.4157718,9531.6513678
9563,8011.9399418,3349.8889168,9479.8417978
9581,8264.4902348,3132.1809088,9607.0312508
9593,8909.4296888,3116.0388188,9490.3017588
9620,7986.2099618,3192.0429698,9417.8515628
9627,8902.3300788,3015.9558118,9315.0917978
9665,8335.5898448,3089.4108898,9556.4716808
9683,8848.8701178,2896.4628918,9428.7812508
9711,8474.5498058,3036.8278818,9563.2509778
9713,8389.4697278,3072.0368658,9561.6308598
9716,8686.5400398,3085.0849618,9598.7412118
9721,8167.2299808,3152.3259288,9562.3710948
9785,8506.3603528,3016.9978038,9560.6113288
9786,8303.2402348,2987.7309578,9515.2109388
9796,8922.7597668,2860.5969248,9446.1308598
9800,8148.5097668,3183.0417488,9536.7216808
9808,8406.9501958,3027.4658208,9579.3417978
9813,8923.9794928,2760.0598148,9521.7509778
9820,8725.6103528,3054.6918958,9611.9609388
9824,7958.2197278,3305.8518078,9473.2109388
9854,9009.8701178,3024.6027838,9379.3710948
9863,8378.8496098,3214.1599128,9608.6708988
9889,8430.7900398,3037.5048838,9563.4013678
9895,8622.2998058,3108.0808118,9646.3017588
9901,7903.7099618,3331.1867688,9408.5712898
9934,8974.7998058,2894.8337408,9588.8710948
9935,8270.0800788,3235.2658698,9612.3017588
9941,8332.2294928,2878.0798348,9582.8017588
9976,8474.8203128,3155.1547858,9648.0810558
9987,8355.3095708,2935.0197758,9512.1015628
10005,8722.7197278,2891.8737798,9464.5410168
10021,8927.5302738,2918.8757328,9435.6914068
10048,8258.9199228,3179.5568858,9579.8808598
10106,8164.4897468,3235.3769538,9642.0312508
10161,8205.5800788,3085.1918958,9546.7617198
10195,7998.2700208,3409.4267588,9459.7812508
10237,8471.3496098,2886.3408208,9550.6308598
10258,8363.1796888,3052.4787608,9500.6308598
10260,8165.3896488,3177.2348638,9539.6308598
10266,8955.6894538,2950.1228038,9347.7910168
10286,8500.0996098,3113.0019538,9651.7812508
10296,7944.8896488,3217.3288578,9443.3212898
10360,7934.6201178,3413.7719738,9487.2509778
10412,8879.7099618,3027.3769538,9436.7617198
10421,7981.7597668,3136.6867688,9422.3710948
10475,8546.2001958,3026.8979498,9546.4013678
10488,8581.3398448,2968.2067878,9486.6210948
10491,8609.3798838,3019.9057628,9559.1015628
10543,8511.0195318,2954.7309578,9538.4013678
10561,8900.2294928,3061.7238778,9300.1513678
10592,8956.1201178,3116.9128428,9462.1914068
10607,8128.5200208,3154.1179208,9509.3710948
10608,8976.0498058,2980.5339368,9566.7011728
10611,8743.1894538,2942.6008308,9557.6015628
10686,8817.0898448,3184.4528818,9444.8916028
10693,7920.9296888,3155.7658698,9396.4316418
10712,8133.7797858,3175.9829108,9473.7011728
10721,8824.1796888,3075.8908698,9378.2109388
10736,8528.3994148,2965.3017588,9506.0615238
10763,8338.1796888,2966.6369638,9521.9208988
10790,8078.2397468,3070.5927738,9443.7314458
10807,8135.3598638,3306.5019538,9552.3017588
10810,8704.2099618,3016.2397468,9537.3212898
10821,8291.7597668,3015.2099618,9511.6113288
10891,8718.4394538,3032.0988778,9564.7910168
10907,8554.4199228,3083.9738778,9550.9716808
10961,8931.4199228,2883.2468268,9334.9511728
10966,8296.0703128,3261.7788098,9596.7812508
10977,8154.8701178,3101.1059578,9484.8916028
11008,8946.4902348,2901.6418468,9538.5517588
11012,8906.4199228,2879.3378918,9347.4912118
11017,8630.4101568,2986.1777348,9531.9013678
11079,8597.9697278,2977.3718268,9524.5214848
11089,8739.9394538,3016.8918468,9558.9316418
11102,8363.0703128,3235.5119638,9584.7617198
